"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"1",14173,"416830","0","0","0","0","90","217","117","GK","Manuel Neuer","h","0","0","0","0","0","0","0","0.1699235439300537","0.1699235439300537","1"
"2",14173,"416831","0","0","0","0","90","3363","117","DR","Benjamin Pavard","h","0","0","0","0","0","0","0","0.5692214965820312","0.5692214965820312","2"
"3",14173,"416832","0","0","1","0.04723776504397392","74","220","117","DC","Jérôme Boateng","h","0","0","416845","0","0","0","0","0.387055367231369","0.387055367231369","3"
"4",14173,"416833","0","0","1","0.04844699427485466","90","75","117","DC","Niklas Süle","h","0","0","0","0","0","0","0","0.37323838472366333","0.37323838472366333","3"
"5",14173,"416834","0","0","0","0","90","2276","117","DL","Lucas Hernández","h","0","0","0","0","0","0","0","0.6598787903785706","0.6598787903785706","4"
"6",14173,"416835","0","0","2","0.5580217838287354","90","223","117","DMC","Joshua Kimmich","h","1","0","0","0","4","2","0.5644234418869019","2.269211769104004","1.2995343208312988","7"
"7",14173,"416836","1","0","2","0.46811750531196594","52","335","117","DMC","Leon Goretzka","h","0","0","416842","0","0","0","0","0.6912274360656738","0.6192512512207031","7"
"8",14173,"416837","1","0","2","0.44487228989601135","73","337","117","AMR","Leroy Sané","h","0","0","416841","0","5","2","1.3531204462051392","2.8792693614959717","1.0812766551971436","11"
"9",14173,"416838","1","0","1","0.10886871069669724","83","224","117","AMC","Thomas Müller","h","0","0","416843","0","2","1","0.1435396671295166","1.3658342361450195","1.1854020357131958","12"
"10",14173,"416839","3","0","5","0.8703731894493103","73","993","117","AML","Serge Gnabry","h","0","0","416844","0","3","0","1.415121078491211","2.142974615097046","0.7784267663955688","13"
"11",14173,"416840","1","0","4","1.435081958770752","90","227","117","FW","Robert Lewandowski","h","0","0","0","0","2","2","0.2164953649044037","0.9657768607139587","0.0719761848449707","15"
"12",14173,"416843","0","0","0","0","7","8044","117","Sub","Joshua Zirkzee","h","0","0","0","416838","0","0","0","0","0","17"
"13",14173,"416841","0","0","0","0","17","6148","117","Sub","Michaël Cuisance","h","0","0","0","416837","0","0","0","0.10762665420770645","0.10762665420770645","17"
"14",14173,"416844","1","0","1","0.10762665420770645","17","8418","117","Sub","Jamal Musiala","h","0","0","0","416839","0","0","0","0.10762665420770645","0","17"
"15",14173,"416842","0","0","2","0.5514289140701294","38","3603","117","Sub","Corentin Tolisso","h","0","0","0","416836","1","0","0.060697656124830246","0.7713676691055298","0.2164953649044037","17"
"16",14173,"416845","0","0","0","0","16","8430","117","Sub","Chris Richards","h","0","0","0","416832","0","0","0","0","0","17"
"17",14173,"416846","0","0","0","0","90","330","124","GK","Ralf Fährmann","a","0","0","0","0","0","0","0","0","0","1"
"18",14173,"416847","0","0","1","0.014240225777029991","90","90","124","DR","Sebastian Rudy","a","0","0","0","0","0","0","0","0.03327920287847519","0.03327920287847519","2"
"19",14173,"416849","0","0","0","0","90","7376","124","DC","Ozan Kabak","a","1","0","0","0","0","0","0","0","0","3"
"20",14173,"416848","0","0","0","0","90","3290","124","DC","Benjamin Stambouli","a","1","0","0","0","0","0","0","0.041157059371471405","0.041157059371471405","3"
"21",14173,"416850","0","0","1","0.01573016308248043","90","285","124","DL","Bastian Oczipka","a","0","0","0","0","0","0","0","0","0","4"
"22",14173,"416851","0","0","0","0","66","7394","124","MR","Rabbi Matondo","a","0","0","416858","0","1","0","0.041157059371471405","0.0744362622499466","0.03327920287847519","8"
"23",14173,"416852","0","0","0","0","90","914","124","MC","Nabil Bentaleb","a","0","0","0","0","0","0","0","0","0","9"
"24",14173,"416853","0","0","0","0","29","307","124","MC","Suat Serdar","a","0","0","416857","0","0","0","0","0.0744362622499466","0.0744362622499466","9"
"25",14173,"416854","0","0","0","0","80","5717","124","ML","Amine Harit","a","0","0","416860","0","1","0","0.03327920287847519","0.0744362622499466","0.041157059371471405","10"
"26",14173,"416855","0","0","0","0","90","88","124","FW","Mark Uth","a","0","0","0","0","0","0","0","0","0","15"
"27",14173,"416856","0","0","2","0.0744362622499466","80","7051","124","FW","Gonçalo Paciência","a","0","0","416859","0","0","0","0","0.0744362622499466","0","15"
"28",14173,"416858","0","0","1","0.045343123376369476","24","7059","124","Sub","Benito Raman","a","0","0","0","416851","0","0","0","0.045343123376369476","0","17"
"29",14173,"416859","0","0","0","0","10","7054","124","Sub","Steven Skrzybski","a","0","0","0","416856","0","0","0","0","0","17"
"30",14173,"416857","0","0","0","0","61","2638","124","Sub","Alessandro Schöpf","a","0","0","0","416853","0","0","0","0","0","17"
"31",14173,"416860","0","0","0","0","10","8148","124","Sub","Timo Becker","a","0","0","0","416854","0","0","0","0","0","17"
"1",14174,"415597","0","0","0","0","90","3286","132","GK","Kevin Trapp","h","0","0","0","0","0","0","0","0.1219983920454979","0.1219983920454979","1"
"2",14174,"415600","0","0","0","0","90","282","132","DC","Makoto Hasebe","h","0","0","0","0","0","0","0","0.24476349353790283","0.24476349353790283","3"
"3",14174,"415598","0","0","1","0.0669538676738739","90","283","132","DC","David Abraham","h","0","0","0","0","0","0","0","0.17025911808013916","0.17025911808013916","3"
"4",14174,"415599","0","0","2","0.5488483905792236","90","2668","132","DC","Martin Hinteregger","h","0","0","0","0","0","0","0","0.17025911808013916","0.17025911808013916","3"
"5",14174,"415601","0","0","2","0.12103255838155746","47","249","132","MR","Danny da Costa","h","0","0","415610","0","0","0","0","0.1342853456735611","0.013252794742584229","8"
"6",14174,"415603","0","0","2","0.06329167634248734","47","269","132","MC","Dominik Kohr","h","0","0","415609","0","0","0","0","0.10766639560461044","0.09441360086202621","9"
"7",14174,"415602","0","0","1","0.015275825746357441","77","228","132","MC","Sebastian Rode","h","0","0","415608","0","1","0","0.013252794742584229","0.23288077116012573","0.23288077116012573","9"
"8",14174,"415604","0","0","0","0","90","64","132","ML","Filip Kostic","h","0","0","0","0","4","0","0.23248888552188873","0.24574168026447296","0.15201960504055023","10"
"9",14174,"415605","0","0","2","0.1219983920454979","89","6145","132","AMC","Daichi Kamada","h","0","0","415611","0","3","0","0.1328136920928955","0.26490068435668945","0.14290229976177216","12"
"10",14174,"415606","0","0","2","0.09005889296531677","90","158","132","FW","Bas Dost","h","1","0","0","0","2","1","1.2794603109359741","0.892214298248291","0.07450437545776367","15"
"11",14174,"415607","1","0","3","1.327949047088623","90","6170","132","FW","André Silva","h","0","0","0","0","0","0","0","1.4024534225463867","0.07450437545776367","15"
"12",14174,"415609","0","0","1","0.01921769045293331","43","5235","132","Sub","Aymen Barkok","h","1","0","0","415603","3","0","0.5803406834602356","0.18556928634643555","0.13485929369926453","17"
