"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"7",12573,"390143","0","0","1","0.05580396577715874","90","60","240","MC","Christian Gentner","h","1","0","0","0","2","0","0.08204879611730576","0.24357907474040985","0.10572631657123566","9"
"8",12573,"390145","0","0","2","0.039211880415678024","90","7876","240","ML","Christopher Lenz","h","0","0","0","0","1","0","0.020971257239580154","0.06018313765525818","0","10"
"9",12573,"390146","1","0","2","0.15916387736797333","88","7883","240","AMC","Marcus Ingvartsen","h","0","0","390151","0","0","0","0","0.15916387736797333","0.022724628448486328","12"
"10",12573,"390147","0","0","1","0.059324171394109726","73","119","240","FW","Anthony Ujah","h","0","0","390149","0","0","0","0","0.059324171394109726","0","15"
"11",12573,"390148","0","0","1","0.08615466207265854","90","7880","240","FW","Sebastian Andersson","h","0","0","0","0","1","0","0.09915691614151001","0.20488323271274567","0.01957165263593197","15"
"12",12573,"390150","0","0","0","0","10","120","240","Sub","Felix Kroos","h","0","0","0","390144","0","0","0","0.08615466207265854","0.08615466207265854","17"
"13",12573,"390151","0","0","0","0","2","7997","240","Sub","Julian Ryerson","h","0","0","0","390146","0","0","0","0","0","17"
"14",12573,"390149","0","0","0","0","17","7879","240","Sub","Marius Bülter","h","0","0","0","390147","1","0","0.08615466207265854","0.08615466207265854","0.08615466207265854","17"
"15",12573,"390152","0","0","0","0","90","6292","121","GK","Tomas Koubek","a","0","0","0","0","0","0","0","0","0","1"
"16",12573,"390153","0","0","0","0","90","417","121","DR","Tin Jedvaj","a","0","0","0","0","1","0","0.01983300782740116","0.04861905798316002","0.028786050155758858","2"
"17",12573,"390154","0","0","0","0","90","6100","121","DC","Felix Uduokhai","a","0","0","0","0","0","0","0","0.05357364937663078","0.05357364937663078","3"
"18",12573,"390155","0","0","0","0","90","2665","121","DC","Jeffrey Gouweleeuw","a","1","0","0","0","0","0","0","0.03374064341187477","0.03374064341187477","3"
"19",12573,"390156","0","0","2","0.13057300448417664","90","267","121","DL","Philipp Max","a","0","0","0","0","5","0","0.11806938797235489","0.0790913924574852","0.06341847777366638","4"
"20",12573,"390157","0","0","0","0","90","268","121","DMC","Daniel Baier","a","0","0","0","0","1","0","0.015170219354331493","0.09490005671977997","0.0797298327088356","7"
"21",12573,"390158","0","0","0","0","71","5251","121","DMC","Rani Khedira","a","0","0","390164","0","0","0","0","0","0","7"
"22",12573,"390159","0","0","9","0.22671985626220703","90","6357","121","AMR","Marco Richter","a","0","0","0","0","1","0","0.030316278338432312","0.265952467918396","0.03374064341187477","11"
"23",12573,"390160","0","0","3","0.07258977741003036","90","412","121","AMC","André Hahn","a","0","0","0","0","4","0","0.1179451122879982","0.15717771649360657","0.08923624455928802","12"
"24",12573,"390161","0","0","3","0.19977590441703796","78","7810","121","AML","Ruben Vargas","a","0","0","390163","0","0","0","0","0.19977590441703796","0.02967783622443676","13"
