"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"174","14623",TRUE,81,West Ham,WHU,92,Burnley,BUR,1,0,1.73397,0.395668,"2021-01-16 15:00:00",0.7582,0.1885,0.0533
"175","14616",FALSE,71,Aston Villa,AVL,72,Everton,EVE,NA,NA,NA,NA,"2021-01-16 15:30:00",NA,NA,NA
"176","14617",TRUE,228,Fulham,FLH,80,Chelsea,CHE,0,1,0.46126,1.37939,"2021-01-16 17:30:00",0.1163,0.2684,0.6153
"177","14619",TRUE,75,Leicester,LEI,74,Southampton,SOU,2,0,2.12019,0.378147,"2021-01-16 20:00:00",0.8242,0.1382,0.0376
"178","14622",TRUE,238,Sheffield United,SHE,82,Tottenham,TOT,1,3,0.978133,1.28385,"2021-01-17 14:00:00",0.2638,0.2989,0.4373
"179","14620",TRUE,87,Liverpool,LIV,89,Manchester United,MUN,0,0,1.20205,1.18929,"2021-01-17 16:30:00",0.3456,0.308,0.3464
"180","14621",TRUE,88,Manchester City,MCI,78,Crystal Palace,CRY,4,0,0.961088,0.0515836,"2021-01-17 19:15:00",0.6417,0.3394,0.0189
"181","14615",TRUE,83,Arsenal,ARS,86,Newcastle United,NEW,3,0,2.30744,0.168796,"2021-01-18 20:00:00",0.9022,0.0861,0.0117
"182","14611",TRUE,81,West Ham,WHU,76,West Bromwich Albion,WBA,2,1,2.17512,0.464091,"2021-01-19 18:00:00",0.843,0.1265,0.0305
"183","14609",TRUE,75,Leicester,LEI,80,Chelsea,CHE,2,0,1.1449,0.615727,"2021-01-19 20:15:00",0.514,0.3091,0.1769
"184","14089",TRUE,88,Manchester City,MCI,71,Aston Villa,AVL,2,0,3.34385,0.601768,"2021-01-20 20:00:00",0.933,0.0513,0.0157
"185","14607",TRUE,228,Fulham,FLH,89,Manchester United,MUN,1,2,0.753669,1.68401,"2021-01-20 20:15:00",0.1286,0.2406,0.6308
"186","14613",TRUE,87,Liverpool,LIV,92,Burnley,BUR,0,1,1.64907,1.08059,"2021-01-21 20:00:00",0.4994,0.2767,0.2239
"187","14535",TRUE,71,Aston Villa,AVL,86,Newcastle United,NEW,2,0,2.6026,0.400364,"2021-01-23 20:00:00",0.908,0.0743,0.0177
"188","14631",TRUE,86,Newcastle United,NEW,245,Leeds,LED,1,2,1.1364,0.785914,"2021-01-26 18:00:00",0.4368,0.3274,0.2358
"189","14634",TRUE,78,Crystal Palace,CRY,81,West Ham,WHU,2,3,0.629033,3.30321,"2021-01-26 18:00:00",0.0139,0.0546,0.9315
"190","14629",TRUE,76,West Bromwich Albion,WBA,88,Manchester City,MCI,0,5,0.568258,2.24838,"2021-01-26 20:15:00",0.0239,0.1323,0.8438
"191","14632",TRUE,74,Southampton,SOU,83,Arsenal,ARS,1,3,0.99504,2.4339,"2021-01-26 20:15:00",0.0733,0.1715,0.7552
"192","14626",TRUE,92,Burnley,BUR,71,Aston Villa,AVL,3,2,0.717681,2.70718,"2021-01-27 18:00:00",0.0368,0.112,0.8512
"193","14630",TRUE,80,Chelsea,CHE,229,Wolverhampton Wanderers,WOL,0,0,0.663324,0.63192,"2021-01-27 18:00:00",0.2961,0.395,0.3089
"194","14625",TRUE,220,Brighton,BRI,228,Fulham,FLH,0,0,2.29129,0.513226,"2021-01-27 19:30:00",0.8321,0.1258,0.0421
"195","14627",TRUE,72,Everton,EVE,75,Leicester,LEI,1,1,0.474981,0.792045,"2021-01-27 20:15:00",0.2061,0.3883,0.4056
"196","14628",TRUE,89,Manchester United,MUN,238,Sheffield United,SHE,1,2,0.9931,0.689548,"2021-01-27 20:15:00",0.4096,0.3432,0.2472
"197","14633",TRUE,82,Tottenham,TOT,87,Liverpool,LIV,1,3,0.104586,2.58798,"2021-01-28 20:00:00",0.001,0.0234,0.9756
"198","14644",TRUE,72,Everton,EVE,86,Newcastle United,NEW,0,2,0.966012,2.08832,"2021-01-30 12:30:00",0.1367,0.2001,0.6632
"199","14638",TRUE,78,Crystal Palace,CRY,229,Wolverhampton Wanderers,WOL,1,0,1.36877,0.450907,"2021-01-30 15:00:00",0.6637,0.252,0.0843
"200","14640",TRUE,76,West Bromwich Albion,WBA,228,Fulham,FLH,2,2,0.994664,1.52044,"2021-01-30 15:00:00",0.2182,0.2867,0.4951
"201","14642",TRUE,88,Manchester City,MCI,238,Sheffield United,SHE,1,0,1.53116,0.154537,"2021-01-30 15:00:00",0.8331,0.1503,0.0166
"202","14635",TRUE,83,Arsenal,ARS,89,Manchester United,MUN,0,0,0.747166,1.51332,"2021-01-30 17:30:00",0.1496,0.2491,0.6013
"203","14641",TRUE,74,Southampton,SOU,71,Aston Villa,AVL,0,1,2.22557,0.795508,"2021-01-30 20:00:00",0.745,0.1783,0.0767
"204","14637",TRUE,80,Chelsea,CHE,92,Burnley,BUR,2,0,1.4405,0.390714,"2021-01-31 12:00:00",0.6509,0.2679,0.0812
"205","14643",TRUE,75,Leicester,LEI,245,Leeds,LED,1,3,1.73432,1.8141,"2021-01-31 14:00:00",0.3472,0.2628,0.39
"206","14639",TRUE,81,West Ham,WHU,87,Liverpool,LIV,1,3,0.883061,2.05809,"2021-01-31 16:30:00",0.0975,0.2051,0.6974
"207","14636",TRUE,220,Brighton,BRI,82,Tottenham,TOT,1,0,1.77386,0.372524,"2021-01-31 19:15:00",0.7747,0.1711,0.0542
"208","14649",TRUE,238,Sheffield United,SHE,76,West Bromwich Albion,WBA,2,1,1.35804,1.61871,"2021-02-02 18:00:00",0.2481,0.3174,0.4345
"209","14650",TRUE,229,Wolverhampton Wanderers,WOL,83,Arsenal,ARS,2,1,1.56162,0.716265,"2021-02-02 18:00:00",0.6219,0.2553,0.1228
"210","14651",TRUE,89,Manchester United,MUN,74,Southampton,SOU,9,0,5.0325,0.507893,"2021-02-02 20:15:00",0.9916,0.0075,0.0009
"211","14652",TRUE,86,Newcastle United,NEW,78,Crystal Palace,CRY,1,2,1.90755,0.809312,"2021-02-02 20:15:00",0.6511,0.2222,0.1267
"212","14646",TRUE,92,Burnley,BUR,88,Manchester City,MCI,0,2,0.0489155,2.12153,"2021-02-03 18:00:00",0.002,0.0706,0.9274
"213","14647",TRUE,228,Fulham,FLH,75,Leicester,LEI,0,2,0.731288,1.71299,"2021-02-03 18:00:00",0.0773,0.2402,0.6825
"214","14648",TRUE,245,Leeds,LED,72,Everton,EVE,1,2,1.14303,1.91539,"2021-02-03 19:30:00",0.1702,0.2423,0.5875
"215","14645",TRUE,71,Aston Villa,AVL,81,West Ham,WHU,1,3,0.741154,1.79064,"2021-02-03 20:15:00",0.1371,0.2225,0.6404
"216","14654",TRUE,87,Liverpool,LIV,220,Brighton,BRI,0,1,1.09518,1.18977,"2021-02-03 20:15:00",0.3094,0.3128,0.3778
"217","14653",TRUE,82,Tottenham,TOT,80,Chelsea,CHE,0,1,0.569446,2.393,"2021-02-04 20:00:00",0.0393,0.1251,0.8356
"218","14655",TRUE,71,Aston Villa,AVL,83,Arsenal,ARS,1,0,1.19792,0.679649,"2021-02-06 12:30:00",0.4986,0.3021,0.1993
"219","14656",TRUE,92,Burnley,BUR,220,Brighton,BRI,1,1,1.88934,0.612682,"2021-02-06 15:00:00",0.728,0.1852,0.0868
"220","14661",TRUE,86,Newcastle United,NEW,74,Southampton,SOU,3,2,0.910553,1.43445,"2021-02-06 15:00:00",0.2193,0.2865,0.4942
"221","14657",TRUE,228,Fulham,FLH,81,West Ham,WHU,0,0,1.60884,0.943539,"2021-02-06 17:30:00",0.5319,0.2729,0.1952
"222","14660",TRUE,89,Manchester United,MUN,72,Everton,EVE,3,3,1.71769,1.5571,"2021-02-06 20:00:00",0.4001,0.2778,0.3221
"223","14663",TRUE,82,Tottenham,TOT,76,West Bromwich Albion,WBA,2,0,1.92997,0.698686,"2021-02-07 12:00:00",0.7001,0.2046,0.0953
"224","14664",TRUE,229,Wolverhampton Wanderers,WOL,75,Leicester,LEI,0,0,1.35506,0.632232,"2021-02-07 14:00:00",0.5741,0.2754,0.1505
"225","14659",TRUE,87,Liverpool,LIV,88,Manchester City,MCI,1,4,1.17728,3.55196,"2021-02-07 16:30:00",0.0077,0.0419,0.9504
"226","14662",TRUE,238,Sheffield United,SHE,80,Chelsea,CHE,1,2,0.623045,1.64144,"2021-02-07 19:15:00",0.0869,0.2349,0.6782
"227","14658",TRUE,245,Leeds,LED,78,Crystal Palace,CRY,2,0,2.64769,0.370278,"2021-02-08 20:00:00",0.9029,0.0772,0.0199
"228","14670",TRUE,75,Leicester,LEI,87,Liverpool,LIV,3,1,2.07383,1.68325,"2021-02-13 12:30:00",0.4663,0.2664,0.2673
"229","14668",TRUE,78,Crystal Palace,CRY,92,Burnley,BUR,0,3,0.645616,1.95502,"2021-02-13 15:00:00",0.0914,0.1803,0.7283
"230","14671",TRUE,88,Manchester City,MCI,82,Tottenham,TOT,3,0,2.46219,0.4235,"2021-02-13 17:30:00",0.8805,0.0952,0.0243
"231","14666",TRUE,220,Brighton,BRI,71,Aston Villa,AVL,0,0,2.33232,0.144036,"2021-02-13 20:00:00",0.9125,0.0777,0.0098
"232","14672",TRUE,74,Southampton,SOU,229,Wolverhampton Wanderers,WOL,1,2,0.8536,1.09361,"2021-02-14 12:00:00",0.2361,0.3448,0.4191
"233","14673",TRUE,76,West Bromwich Albion,WBA,89,Manchester United,MUN,1,1,0.945964,0.423885,"2021-02-14 14:00:00",0.5013,0.3551,0.1436
"234","14665",TRUE,83,Arsenal,ARS,245,Leeds,LED,4,2,2.50614,0.77074,"2021-02-14 16:30:00",0.8375,0.123,0.0395
"235","14669",TRUE,72,Everton,EVE,228,Fulham,FLH,0,2,0.314075,2.55085,"2021-02-14 19:00:00",0.0068,0.0481,0.9451
"236","14674",TRUE,81,West Ham,WHU,238,Sheffield United,SHE,3,0,2.32735,0.926652,"2021-02-15 18:00:00",0.7379,0.1827,0.0794
"237","14667",TRUE,80,Chelsea,CHE,86,Newcastle United,NEW,2,0,2.5428,0.432603,"2021-02-15 20:00:00",0.8826,0.0951,0.0223
"238","14602",TRUE,92,Burnley,BUR,228,Fulham,FLH,1,1,1.20642,0.594471,"2021-02-17 18:00:00",0.5452,0.2995,0.1553
"239","14593",TRUE,72,Everton,EVE,88,Manchester City,MCI,1,3,1.04664,1.23218,"2021-02-17 20:15:00",0.2781,0.3846,0.3373
"240","14684",TRUE,229,Wolverhampton Wanderers,WOL,245,Leeds,LED,1,0,0.592049,2.4793,"2021-02-19 20:00:00",0.0445,0.1246,0.8309
"241","14682",TRUE,74,Southampton,SOU,80,Chelsea,CHE,1,1,0.496603,1.44849,"2021-02-20 12:30:00",0.0713,0.2519,0.6768
"242","14678",TRUE,92,Burnley,BUR,76,West Bromwich Albion,WBA,0,0,0.535153,1.71922,"2021-02-20 15:00:00",0.0492,0.1886,0.7622
"243","14680",TRUE,87,Liverpool,LIV,72,Everton,EVE,0,2,1.54046,2.01468,"2021-02-20 17:30:00",0.2479,0.2577,0.4944
"244","14679",TRUE,228,Fulham,FLH,238,Sheffield United,SHE,1,0,1.21006,0.977747,"2021-02-20 20:00:00",0.401,0.3167,0.2823
"245","14683",TRUE,81,West Ham,WHU,82,Tottenham,TOT,2,1,1.09246,0.770706,"2021-02-21 12:00:00",0.4855,0.3432,0.1713
"246","14676",TRUE,71,Aston Villa,AVL,75,Leicester,LEI,1,2,1.7084,1.23852,"2021-02-21 14:00:00",0.4989,0.2797,0.2214
"247","14675",TRUE,83,Arsenal,ARS,88,Manchester City,MCI,0,1,0.331188,2.08868,"2021-02-21 16:30:00",0.0335,0.1341,0.8324
"248","14681",TRUE,89,Manchester United,MUN,86,Newcastle United,NEW,3,1,1.7256,0.341778,"2021-02-21 19:00:00",0.7921,0.1648,0.0431
"249","14677",TRUE,220,Brighton,BRI,78,Crystal Palace,CRY,1,2,2.59204,0.179886,"2021-02-22 20:00:00",0.9263,0.0656,0.0081
"250","14608",TRUE,245,Leeds,LED,74,Southampton,SOU,3,0,1.84753,1.47981,"2021-02-23 20:00:00",0.452,0.2588,0.2892
"251","14689",TRUE,88,Manchester City,MCI,81,West Ham,WHU,2,1,0.760574,1.92892,"2021-02-27 12:30:00",0.0637,0.1992,0.7371
"252","14692",TRUE,76,West Bromwich Albion,WBA,220,Brighton,BRI,1,0,0.687091,3.12111,"2021-02-27 15:00:00",0.0135,0.0646,0.9219
"253","14691",TRUE,245,Leeds,LED,71,Aston Villa,AVL,0,1,1.00106,0.876255,"2021-02-27 17:30:00",0.3618,0.3531,0.2851
"254","14688",TRUE,86,Newcastle United,NEW,229,Wolverhampton Wanderers,WOL,1,1,1.9519,1.27827,"2021-02-27 20:00:00",0.539,0.2409,0.2201
"255","14687",FALSE,78,Crystal Palace,CRY,228,Fulham,FLH,NA,NA,NA,NA,"2021-02-28 12:00:00",NA,NA,NA
"256","14690",FALSE,75,Leicester,LEI,83,Arsenal,ARS,NA,NA,NA,NA,"2021-02-28 12:00:00",NA,NA,NA
"257","14693",FALSE,82,Tottenham,TOT,92,Burnley,BUR,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"258","14685",FALSE,80,Chelsea,CHE,89,Manchester United,MUN,NA,NA,NA,NA,"2021-02-28 16:30:00",NA,NA,NA
"259","14694",FALSE,238,Sheffield United,SHE,87,Liverpool,LIV,NA,NA,NA,NA,"2021-02-28 19:15:00",NA,NA,NA
"260","14686",FALSE,72,Everton,EVE,74,Southampton,SOU,NA,NA,NA,NA,"2021-03-01 20:00:00",NA,NA,NA
"261","14695",FALSE,71,Aston Villa,AVL,229,Wolverhampton Wanderers,WOL,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"262","14696",FALSE,220,Brighton,BRI,75,Leicester,LEI,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"263","14697",FALSE,92,Burnley,BUR,83,Arsenal,ARS,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"264","14698",FALSE,80,Chelsea,CHE,72,Everton,EVE,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"265","14699",FALSE,87,Liverpool,LIV,228,Fulham,FLH,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"266","14700",FALSE,88,Manchester City,MCI,89,Manchester United,MUN,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"267","14701",FALSE,238,Sheffield United,SHE,74,Southampton,SOU,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"268","14702",FALSE,82,Tottenham,TOT,78,Crystal Palace,CRY,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"269","14703",FALSE,76,West Bromwich Albion,WBA,86,Newcastle United,NEW,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"270","14704",FALSE,81,West Ham,WHU,245,Leeds,LED,NA,NA,NA,NA,"2021-03-05 20:00:00",NA,NA,NA
"271","14705",FALSE,83,Arsenal,ARS,82,Tottenham,TOT,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"272","14706",FALSE,78,Crystal Palace,CRY,76,West Bromwich Albion,WBA,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"273","14707",FALSE,72,Everton,EVE,92,Burnley,BUR,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"274","14708",FALSE,228,Fulham,FLH,88,Manchester City,MCI,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"275","14709",FALSE,245,Leeds,LED,80,Chelsea,CHE,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"276","14710",FALSE,75,Leicester,LEI,238,Sheffield United,SHE,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"277","14711",FALSE,89,Manchester United,MUN,81,West Ham,WHU,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"278","14712",FALSE,86,Newcastle United,NEW,71,Aston Villa,AVL,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"279","14713",FALSE,74,Southampton,SOU,220,Brighton,BRI,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"280","14714",FALSE,229,Wolverhampton Wanderers,WOL,87,Liverpool,LIV,NA,NA,NA,NA,"2021-03-12 20:00:00",NA,NA,NA
"281","14715",FALSE,220,Brighton,BRI,86,Newcastle United,NEW,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"282","14716",FALSE,92,Burnley,BUR,75,Leicester,LEI,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"283","14717",FALSE,78,Crystal Palace,CRY,89,Manchester United,MUN,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"284","14718",FALSE,228,Fulham,FLH,245,Leeds,LED,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"285","14719",FALSE,87,Liverpool,LIV,80,Chelsea,CHE,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"286","14720",FALSE,88,Manchester City,MCI,229,Wolverhampton Wanderers,WOL,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"287","14721",FALSE,238,Sheffield United,SHE,71,Aston Villa,AVL,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"288","14722",FALSE,82,Tottenham,TOT,74,Southampton,SOU,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"289","14723",FALSE,76,West Bromwich Albion,WBA,72,Everton,EVE,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"290","14724",FALSE,81,West Ham,WHU,83,Arsenal,ARS,NA,NA,NA,NA,"2021-03-19 20:00:00",NA,NA,NA
"291","14725",FALSE,83,Arsenal,ARS,87,Liverpool,LIV,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"292","14726",FALSE,71,Aston Villa,AVL,228,Fulham,FLH,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"293","14727",FALSE,80,Chelsea,CHE,76,West Bromwich Albion,WBA,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"294","14728",FALSE,72,Everton,EVE,78,Crystal Palace,CRY,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"295","14729",FALSE,245,Leeds,LED,238,Sheffield United,SHE,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"296","14730",FALSE,75,Leicester,LEI,88,Manchester City,MCI,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"297","14731",FALSE,89,Manchester United,MUN,220,Brighton,BRI,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"298","14732",FALSE,86,Newcastle United,NEW,82,Tottenham,TOT,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"299","14733",FALSE,74,Southampton,SOU,92,Burnley,BUR,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"300","14734",FALSE,229,Wolverhampton Wanderers,WOL,81,West Ham,WHU,NA,NA,NA,NA,"2021-04-02 20:00:00",NA,NA,NA
"301","14735",FALSE,220,Brighton,BRI,72,Everton,EVE,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"302","14736",FALSE,92,Burnley,BUR,86,Newcastle United,NEW,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"303","14737",FALSE,78,Crystal Palace,CRY,80,Chelsea,CHE,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"304","14738",FALSE,228,Fulham,FLH,229,Wolverhampton Wanderers,WOL,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"305","14739",FALSE,87,Liverpool,LIV,71,Aston Villa,AVL,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"306","14740",FALSE,88,Manchester City,MCI,245,Leeds,LED,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"307","14741",FALSE,238,Sheffield United,SHE,83,Arsenal,ARS,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"308","14742",FALSE,82,Tottenham,TOT,89,Manchester United,MUN,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"309","14743",FALSE,76,West Bromwich Albion,WBA,74,Southampton,SOU,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"310","14744",FALSE,81,West Ham,WHU,75,Leicester,LEI,NA,NA,NA,NA,"2021-04-09 20:00:00",NA,NA,NA
"311","14745",FALSE,83,Arsenal,ARS,228,Fulham,FLH,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"312","14746",FALSE,71,Aston Villa,AVL,88,Manchester City,MCI,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"313","14747",FALSE,80,Chelsea,CHE,220,Brighton,BRI,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"314","14748",FALSE,72,Everton,EVE,82,Tottenham,TOT,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"315","14749",FALSE,245,Leeds,LED,87,Liverpool,LIV,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"316","14750",FALSE,75,Leicester,LEI,76,West Bromwich Albion,WBA,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"317","14751",FALSE,89,Manchester United,MUN,92,Burnley,BUR,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"318","14752",FALSE,86,Newcastle United,NEW,81,West Ham,WHU,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"319","14753",FALSE,74,Southampton,SOU,78,Crystal Palace,CRY,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"320","14754",FALSE,229,Wolverhampton Wanderers,WOL,238,Sheffield United,SHE,NA,NA,NA,NA,"2021-04-16 20:00:00",NA,NA,NA
"321","14755",FALSE,83,Arsenal,ARS,72,Everton,EVE,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"322","14756",FALSE,71,Aston Villa,AVL,76,West Bromwich Albion,WBA,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"323","14757",FALSE,228,Fulham,FLH,82,Tottenham,TOT,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"324","14758",FALSE,245,Leeds,LED,89,Manchester United,MUN,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"325","14759",FALSE,75,Leicester,LEI,78,Crystal Palace,CRY,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"326","14760",FALSE,87,Liverpool,LIV,86,Newcastle United,NEW,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"327","14761",FALSE,88,Manchester City,MCI,74,Southampton,SOU,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"328","14762",FALSE,238,Sheffield United,SHE,220,Brighton,BRI,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"329","14763",FALSE,81,West Ham,WHU,80,Chelsea,CHE,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"330","14764",FALSE,229,Wolverhampton Wanderers,WOL,92,Burnley,BUR,NA,NA,NA,NA,"2021-04-23 20:00:00",NA,NA,NA
"331","14765",FALSE,220,Brighton,BRI,245,Leeds,LED,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"332","14766",FALSE,92,Burnley,BUR,81,West Ham,WHU,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"333","14767",FALSE,80,Chelsea,CHE,228,Fulham,FLH,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"334","14768",FALSE,78,Crystal Palace,CRY,88,Manchester City,MCI,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"335","14769",FALSE,72,Everton,EVE,71,Aston Villa,AVL,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"336","14770",FALSE,89,Manchester United,MUN,87,Liverpool,LIV,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"337","14771",FALSE,86,Newcastle United,NEW,83,Arsenal,ARS,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"338","14772",FALSE,74,Southampton,SOU,75,Leicester,LEI,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"339","14773",FALSE,82,Tottenham,TOT,238,Sheffield United,SHE,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"340","14774",FALSE,76,West Bromwich Albion,WBA,229,Wolverhampton Wanderers,WOL,NA,NA,NA,NA,"2021-04-30 20:00:00",NA,NA,NA
"341","14775",FALSE,83,Arsenal,ARS,76,West Bromwich Albion,WBA,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"342","14776",FALSE,71,Aston Villa,AVL,89,Manchester United,MUN,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"343","14777",FALSE,228,Fulham,FLH,92,Burnley,BUR,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"344","14778",FALSE,245,Leeds,LED,82,Tottenham,TOT,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"345","14779",FALSE,75,Leicester,LEI,86,Newcastle United,NEW,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"346","14780",FALSE,87,Liverpool,LIV,74,Southampton,SOU,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"347","14781",FALSE,88,Manchester City,MCI,80,Chelsea,CHE,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"348","14782",FALSE,238,Sheffield United,SHE,78,Crystal Palace,CRY,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"349","14783",FALSE,81,West Ham,WHU,72,Everton,EVE,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"350","14784",FALSE,229,Wolverhampton Wanderers,WOL,220,Brighton,BRI,NA,NA,NA,NA,"2021-05-07 20:00:00",NA,NA,NA
"351","14785",FALSE,220,Brighton,BRI,81,West Ham,WHU,NA,NA,NA,NA,"2021-05-11 00:45:00",NA,NA,NA
"352","14786",FALSE,92,Burnley,BUR,245,Leeds,LED,NA,NA,NA,NA,"2021-05-11 00:45:00",NA,NA,NA
"353","14787",FALSE,72,Everton,EVE,238,Sheffield United,SHE,NA,NA,NA,NA,"2021-05-11 00:45:00",NA,NA,NA
"354","14788",FALSE,89,Manchester United,MUN,75,Leicester,LEI,NA,NA,NA,NA,"2021-05-11 01:00:00",NA,NA,NA
"355","14789",FALSE,76,West Bromwich Albion,WBA,87,Liverpool,LIV,NA,NA,NA,NA,"2021-05-11 01:00:00",NA,NA,NA
"356","14790",FALSE,80,Chelsea,CHE,83,Arsenal,ARS,NA,NA,NA,NA,"2021-05-12 00:45:00",NA,NA,NA
"357","14791",FALSE,86,Newcastle United,NEW,88,Manchester City,MCI,NA,NA,NA,NA,"2021-05-12 00:45:00",NA,NA,NA
"358","14792",FALSE,74,Southampton,SOU,228,Fulham,FLH,NA,NA,NA,NA,"2021-05-12 00:45:00",NA,NA,NA
"359","14793",FALSE,82,Tottenham,TOT,229,Wolverhampton Wanderers,WOL,NA,NA,NA,NA,"2021-05-12 00:45:00",NA,NA,NA
"360","14794",FALSE,78,Crystal Palace,CRY,71,Aston Villa,AVL,NA,NA,NA,NA,"2021-05-12 01:00:00",NA,NA,NA
"361","14795",FALSE,220,Brighton,BRI,88,Manchester City,MCI,NA,NA,NA,NA,"2021-05-14 20:00:00",NA,NA,NA
