"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"113","15255",TRUE,125,Mainz 05,MAI,123,Werder Bremen,WER,0,1,0.388426,1.30319,"2020-12-19 14:30:00",0.0852,0.2668,0.648
"114","15256",TRUE,121,Augsburg,AUG,132,Eintracht Frankfurt,EIN,0,2,1.44889,2.37301,"2020-12-19 14:30:00",0.1993,0.2021,0.5986
"115","15250",TRUE,119,Bayer Leverkusen,LEV,117,Bayern Munich,BAY,1,2,0.307742,1.41401,"2020-12-19 17:30:00",0.0682,0.245,0.6868
"116","15252",TRUE,135,Freiburg,FRE,122,Hertha Berlin,HER,4,1,2.96729,1.03828,"2020-12-20 14:30:00",0.8405,0.1142,0.0453
"117","15251",TRUE,131,Wolfsburg,WOL,133,VfB Stuttgart,STU,1,0,1.67526,1.10934,"2020-12-20 17:00:00",0.5048,0.2689,0.2263
"118","15259",TRUE,120,Hoffenheim,HOF,135,Freiburg,FRE,1,3,1.14476,2.08,"2021-01-02 14:30:00",0.1482,0.2127,0.6391
"119","15260",TRUE,132,Eintracht Frankfurt,EIN,119,Bayer Leverkusen,LEV,2,1,1.34155,0.752325,"2021-01-02 14:30:00",0.5195,0.294,0.1865
"120","15262",TRUE,134,FC Cologne,COL,121,Augsburg,AUG,0,1,0.454651,1.23997,"2021-01-02 14:30:00",0.1085,0.2806,0.6109
"121","15263",TRUE,123,Werder Bremen,WER,240,Union Berlin,UNI,0,2,1.0178,1.30377,"2021-01-02 14:30:00",0.2471,0.3237,0.4292
"122","15264",TRUE,262,Arminia Bielefeld,,130,Borussia M.Gladbach,BMG,0,1,0.707828,1.88594,"2021-01-02 14:30:00",0.0992,0.2196,0.6812
"123","15261",TRUE,122,Hertha Berlin,HER,124,Schalke 04,SCH,3,0,2.06576,0.717925,"2021-01-02 17:30:00",0.727,0.1834,0.0896
"124","15265",TRUE,133,VfB Stuttgart,STU,136,RasenBallsport Leipzig,RBL,0,1,0.891246,2.64018,"2021-01-02 19:30:00",0.063,0.1388,0.7982
"125","15258",TRUE,129,Borussia Dortmund,DOR,131,Wolfsburg,WOL,2,0,2.00235,1.21991,"2021-01-03 14:30:00",0.5713,0.2221,0.2066
"126","15257",TRUE,117,Bayern Munich,BAY,125,Mainz 05,MAI,5,2,4.11014,1.1937,"2021-01-03 17:00:00",0.9227,0.0576,0.0197
"127","15267",TRUE,130,Borussia M.Gladbach,BMG,117,Bayern Munich,BAY,3,2,0.96923,1.32717,"2021-01-08 19:30:00",0.2319,0.3104,0.4577
