"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"177","15596",TRUE,107,Atalanta,ATA,101,Genoa,GEN,0,0,2.08328,0.905971,"2021-01-17 17:00:00",0.6737,0.208,0.1183
"178","15600",TRUE,106,Inter,INT,98,Juventus,JUV,2,0,1.73238,0.368127,"2021-01-17 19:45:00",0.7585,0.1903,0.0512
"179","15598",TRUE,116,Cagliari,CAG,111,AC Milan,MIL,0,2,1.1919,1.69958,"2021-01-18 19:45:00",0.216,0.2726,0.5114
"180","15524",TRUE,99,Udinese,UDI,107,Atalanta,ATA,1,1,0.418061,1.28447,"2021-01-20 16:00:00",0.0891,0.284,0.6269
"181","15606",TRUE,222,Benevento,BEN,113,Torino,TOR,2,2,1.60271,1.4463,"2021-01-22 19:45:00",0.4231,0.2726,0.3043
"182","15613",TRUE,95,Roma,ROM,260,Spezia,,4,3,2.59451,1.46005,"2021-01-23 14:00:00",0.6602,0.2119,0.1279
"183","15611",TRUE,111,AC Milan,MIL,107,Atalanta,ATA,0,3,1.74436,2.39517,"2021-01-23 17:00:00",0.238,0.2332,0.5288
"184","15614",TRUE,99,Udinese,UDI,106,Inter,INT,0,0,0.210828,0.725987,"2021-01-23 17:00:00",0.0957,0.4299,0.4744
"185","15607",TRUE,110,Fiorentina,FIO,115,Crotone,CRO,2,1,1.03932,0.611551,"2021-01-23 19:45:00",0.4688,0.3409,0.1903
"186","15609",TRUE,98,Juventus,JUV,97,Bologna,BOL,2,0,3.5214,0.43025,"2021-01-24 11:30:00",0.9544,0.0345,0.0111
"187","15608",TRUE,101,Genoa,GEN,116,Cagliari,CAG,1,0,2.49498,1.27481,"2021-01-24 14:00:00",0.6911,0.1861,0.1228
"188","15615",TRUE,94,Verona,VER,105,Napoli,NAP,3,1,2.35109,0.903544,"2021-01-24 14:00:00",0.7461,0.1679,0.086
"189","15610",TRUE,96,Lazio,LAZ,104,Sassuolo,SAS,2,1,2.00707,0.657277,"2021-01-24 17:00:00",0.7401,0.1942,0.0657
"190","15612",TRUE,230,Parma Calcio 1913,PAR,102,Sampdoria,SAM,0,2,1.05418,2.1892,"2021-01-24 19:45:00",0.1107,0.2066,0.6827
"191","15625",TRUE,113,Torino,TOR,110,Fiorentina,FIO,1,1,2.16367,1.48381,"2021-01-29 19:45:00",0.5377,0.2485,0.2138
"192","15619",TRUE,97,Bologna,BOL,111,AC Milan,MIL,1,2,1.3455,3.3292,"2021-01-30 14:00:00",0.0451,0.1119,0.843
"193","15617",TRUE,102,Sampdoria,SAM,98,Juventus,JUV,0,2,0.240857,1.63913,"2021-01-30 17:00:00",0.0309,0.153,0.8161
"194","15624",TRUE,106,Inter,INT,222,Benevento,BEN,4,0,1.65732,0,"2021-01-30 19:45:00",0.8625,0.1375,0
"195","15622",TRUE,260,Spezia,,99,Udinese,UDI,0,1,0.816035,1.20302,"2021-01-31 11:30:00",0.1889,0.3278,0.4833
"196","15616",TRUE,115,Crotone,CRO,101,Genoa,GEN,0,3,0.63775,1.25048,"2021-01-31 14:00:00",0.1616,0.3036,0.5348
"197","15618",TRUE,107,Atalanta,ATA,96,Lazio,LAZ,1,3,1.18024,2.39061,"2021-01-31 14:00:00",0.0971,0.2031,0.6998
"198","15621",TRUE,116,Cagliari,CAG,104,Sassuolo,SAS,1,1,0.879547,1.89569,"2021-01-31 14:00:00",0.1201,0.2253,0.6546
"199","15620",TRUE,105,Napoli,NAP,230,Parma Calcio 1913,PAR,2,0,1.05768,0.540369,"2021-01-31 17:00:00",0.501,0.3348,0.1642
"200","15623",TRUE,95,Roma,ROM,94,Verona,VER,3,1,2.18476,0.728479,"2021-01-31 19:45:00",0.7553,0.1679,0.0768
"201","15629",TRUE,110,Fiorentina,FIO,106,Inter,INT,0,2,0.54225,2.48145,"2021-02-05 19:45:00",0.0388,0.1116,0.8496
"202","15633",TRUE,104,Sassuolo,SAS,260,Spezia,,1,2,0.974042,1.65222,"2021-02-06 14:00:00",0.1728,0.2686,0.5586
"203","15634",TRUE,107,Atalanta,ATA,113,Torino,TOR,3,3,2.05759,2.80114,"2021-02-06 14:00:00",0.1973,0.2354,0.5673
"204","15631",TRUE,98,Juventus,JUV,95,Roma,ROM,2,0,0.251055,0.652535,"2021-02-06 17:00:00",0.1306,0.4715,0.3979
"205","15630",TRUE,101,Genoa,GEN,105,Napoli,NAP,2,1,1.09369,2.09283,"2021-02-06 19:45:00",0.1519,0.2336,0.6145
"206","15632",TRUE,222,Benevento,BEN,102,Sampdoria,SAM,1,1,0.949104,1.70084,"2021-02-07 11:30:00",0.1708,0.2455,0.5837
"207","15628",TRUE,111,AC Milan,MIL,115,Crotone,CRO,4,0,3.26629,0.483519,"2021-02-07 14:00:00",0.9448,0.0435,0.0117
"208","15635",TRUE,99,Udinese,UDI,94,Verona,VER,2,0,2.21674,0.324304,"2021-02-07 14:00:00",0.8665,0.1066,0.0269
"209","15626",TRUE,230,Parma Calcio 1913,PAR,97,Bologna,BOL,0,3,0.787202,1.45085,"2021-02-07 17:00:00",0.1817,0.2671,0.5512
"210","15627",TRUE,96,Lazio,LAZ,116,Cagliari,CAG,1,0,1.0166,1.23787,"2021-02-07 19:45:00",0.2751,0.3076,0.4173
"211","15637",TRUE,97,Bologna,BOL,222,Benevento,BEN,1,1,1.91922,0.80004,"2021-02-12 19:45:00",0.6863,0.2068,0.1069
"212","15639",TRUE,113,Torino,TOR,101,Genoa,GEN,0,0,0.406879,0.209162,"2021-02-13 14:00:00",0.2926,0.5815,0.1259
"213","15640",TRUE,105,Napoli,NAP,98,Juventus,JUV,1,0,1.05643,2.01493,"2021-02-13 17:00:00",0.138,0.254,0.608
"214","15642",TRUE,260,Spezia,,111,AC Milan,MIL,2,0,1.33279,0.522191,"2021-02-13 19:45:00",0.6097,0.2663,0.124
"215","15645",TRUE,95,Roma,ROM,99,Udinese,UDI,3,0,2.98143,0.310308,"2021-02-14 11:30:00",0.9562,0.0387,0.0051
"216","15636",TRUE,116,Cagliari,CAG,107,Atalanta,ATA,0,1,0.203346,0.966776,"2021-02-14 14:00:00",0.0631,0.3446,0.5923
"217","15638",TRUE,102,Sampdoria,SAM,110,Fiorentina,FIO,2,1,1.37373,1.28041,"2021-02-14 14:00:00",0.3876,0.3009,0.3115
"218","15644",TRUE,115,Crotone,CRO,104,Sassuolo,SAS,1,2,0.737979,2.7814,"2021-02-14 17:00:00",0.0346,0.1084,0.857
"219","15641",TRUE,106,Inter,INT,96,Lazio,LAZ,3,1,2.41606,0.975673,"2021-02-14 19:45:00",0.761,0.1624,0.0766
"220","15643",TRUE,94,Verona,VER,230,Parma Calcio 1913,PAR,2,1,1.25993,1.28195,"2021-02-15 19:45:00",0.3323,0.3186,0.3491
"221","15652",TRUE,110,Fiorentina,FIO,260,Spezia,,3,0,2.08276,0.854682,"2021-02-19 17:30:00",0.7083,0.1963,0.0954
"222","15653",TRUE,116,Cagliari,CAG,113,Torino,TOR,0,1,0.804795,1.16138,"2021-02-19 19:45:00",0.22,0.3158,0.4642
"223","15651",TRUE,96,Lazio,LAZ,102,Sampdoria,SAM,1,0,1.36887,1.27226,"2021-02-20 14:00:00",0.3813,0.2841,0.3346
"224","15655",TRUE,101,Genoa,GEN,94,Verona,VER,2,2,0.942869,1.17826,"2021-02-20 17:00:00",0.2776,0.3032,0.4192
"225","15646",TRUE,104,Sassuolo,SAS,97,Bologna,BOL,1,1,1.75431,0.547118,"2021-02-20 19:45:00",0.6834,0.2275,0.0891
"226","15654",TRUE,230,Parma Calcio 1913,PAR,99,Udinese,UDI,2,2,2.71894,1.34636,"2021-02-21 11:30:00",0.7163,0.1674,0.1163
"227","15648",TRUE,111,AC Milan,MIL,106,Inter,INT,0,3,0.707265,2.95518,"2021-02-21 14:00:00",0.0358,0.0874,0.8768
"228","15649",TRUE,107,Atalanta,ATA,105,Napoli,NAP,4,2,2.68448,0.624734,"2021-02-21 17:00:00",0.8718,0.1031,0.0251
"229","15650",TRUE,222,Benevento,BEN,95,Roma,ROM,0,0,0.24834,0.917367,"2021-02-21 19:45:00",0.0858,0.3544,0.5598
"230","15647",TRUE,98,Juventus,JUV,115,Crotone,CRO,3,0,4.42058,0.654355,"2021-02-22 19:45:00",0.96,0.03,0.01
"231","15664",TRUE,260,Spezia,,230,Parma Calcio 1913,PAR,2,2,1.50261,1.22437,"2021-02-27 14:00:00",0.4502,0.283,0.2668
"232","15662",TRUE,97,Bologna,BOL,96,Lazio,LAZ,2,0,1.30451,2.4983,"2021-02-27 17:00:00",0.1199,0.199,0.6811
"233","15661",TRUE,94,Verona,VER,98,Juventus,JUV,1,1,0.7004,1.22214,"2021-02-27 19:45:00",0.1932,0.3061,0.5007
"234","15656",FALSE,102,Sampdoria,SAM,107,Atalanta,ATA,NA,NA,NA,NA,"2021-02-28 11:30:00",NA,NA,NA
"235","15658",FALSE,115,Crotone,CRO,116,Cagliari,CAG,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"236","15659",FALSE,99,Udinese,UDI,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"237","15660",FALSE,106,Inter,INT,101,Genoa,GEN,NA,NA,NA,NA,"2021-02-28 14:00:00",NA,NA,NA
"238","15657",FALSE,105,Napoli,NAP,222,Benevento,BEN,NA,NA,NA,NA,"2021-02-28 17:00:00",NA,NA,NA
"239","15663",FALSE,95,Roma,ROM,111,AC Milan,MIL,NA,NA,NA,NA,"2021-02-28 19:45:00",NA,NA,NA
"240","15666",FALSE,230,Parma Calcio 1913,PAR,106,Inter,INT,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"241","15667",FALSE,104,Sassuolo,SAS,105,Napoli,NAP,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"242","15668",FALSE,110,Fiorentina,FIO,95,Roma,ROM,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"243","15669",FALSE,101,Genoa,GEN,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"244","15670",FALSE,98,Juventus,JUV,260,Spezia,,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"245","15671",FALSE,96,Lazio,LAZ,113,Torino,TOR,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"246","15672",FALSE,111,AC Milan,MIL,99,Udinese,UDI,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"247","15673",FALSE,222,Benevento,BEN,94,Verona,VER,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"248","15674",FALSE,116,Cagliari,CAG,97,Bologna,BOL,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"249","15675",FALSE,107,Atalanta,ATA,115,Crotone,CRO,NA,NA,NA,NA,"2021-03-03 07:00:00",NA,NA,NA
"250","15676",FALSE,106,Inter,INT,107,Atalanta,ATA,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"251","15677",FALSE,260,Spezia,,222,Benevento,BEN,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"252","15678",FALSE,105,Napoli,NAP,97,Bologna,BOL,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"253","15679",FALSE,102,Sampdoria,SAM,116,Cagliari,CAG,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"254","15680",FALSE,95,Roma,ROM,101,Genoa,GEN,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"255","15681",FALSE,98,Juventus,JUV,96,Lazio,LAZ,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"256","15682",FALSE,94,Verona,VER,111,AC Milan,MIL,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"257","15683",FALSE,110,Fiorentina,FIO,230,Parma Calcio 1913,PAR,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"258","15684",FALSE,99,Udinese,UDI,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"259","15685",FALSE,115,Crotone,CRO,113,Torino,TOR,NA,NA,NA,NA,"2021-03-07 01:00:00",NA,NA,NA
"260","15686",FALSE,96,Lazio,LAZ,115,Crotone,CRO,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"261","15687",FALSE,222,Benevento,BEN,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"262","15688",FALSE,113,Torino,TOR,106,Inter,INT,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"263","15689",FALSE,116,Cagliari,CAG,98,Juventus,JUV,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"264","15690",FALSE,111,AC Milan,MIL,105,Napoli,NAP,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"265","15691",FALSE,230,Parma Calcio 1913,PAR,95,Roma,ROM,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"266","15692",FALSE,97,Bologna,BOL,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"267","15693",FALSE,107,Atalanta,ATA,260,Spezia,,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"268","15694",FALSE,101,Genoa,GEN,99,Udinese,UDI,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"269","15695",FALSE,104,Sassuolo,SAS,94,Verona,VER,NA,NA,NA,NA,"2021-03-14 01:00:00",NA,NA,NA
"270","15665",FALSE,113,Torino,TOR,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-03-17 19:45:00",NA,NA,NA
"271","15696",FALSE,94,Verona,VER,107,Atalanta,ATA,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"272","15697",FALSE,115,Crotone,CRO,97,Bologna,BOL,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"273","15698",FALSE,260,Spezia,,116,Cagliari,CAG,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"274","15699",FALSE,230,Parma Calcio 1913,PAR,101,Genoa,GEN,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"275","15700",FALSE,99,Udinese,UDI,96,Lazio,LAZ,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"276","15701",FALSE,110,Fiorentina,FIO,111,AC Milan,MIL,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"277","15702",FALSE,95,Roma,ROM,105,Napoli,NAP,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"278","15703",FALSE,106,Inter,INT,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"279","15704",FALSE,98,Juventus,JUV,222,Benevento,BEN,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"280","15705",FALSE,102,Sampdoria,SAM,113,Torino,TOR,NA,NA,NA,NA,"2021-03-21 01:00:00",NA,NA,NA
"281","15706",FALSE,105,Napoli,NAP,115,Crotone,CRO,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"282","15707",FALSE,101,Genoa,GEN,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"283","15708",FALSE,97,Bologna,BOL,106,Inter,INT,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"284","15709",FALSE,113,Torino,TOR,98,Juventus,JUV,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"285","15710",FALSE,222,Benevento,BEN,230,Parma Calcio 1913,PAR,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"286","15711",FALSE,104,Sassuolo,SAS,95,Roma,ROM,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"287","15712",FALSE,111,AC Milan,MIL,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"288","15713",FALSE,96,Lazio,LAZ,260,Spezia,,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"289","15714",FALSE,107,Atalanta,ATA,99,Udinese,UDI,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"290","15715",FALSE,116,Cagliari,CAG,94,Verona,VER,NA,NA,NA,NA,"2021-04-03 01:00:00",NA,NA,NA
"291","15716",FALSE,110,Fiorentina,FIO,107,Atalanta,ATA,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"292","15717",FALSE,95,Roma,ROM,97,Bologna,BOL,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"293","15718",FALSE,106,Inter,INT,116,Cagliari,CAG,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"294","15719",FALSE,260,Spezia,,115,Crotone,CRO,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"295","15720",FALSE,98,Juventus,JUV,101,Genoa,GEN,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"296","15721",FALSE,94,Verona,VER,96,Lazio,LAZ,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"297","15722",FALSE,230,Parma Calcio 1913,PAR,111,AC Milan,MIL,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"298","15723",FALSE,102,Sampdoria,SAM,105,Napoli,NAP,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"299","15724",FALSE,222,Benevento,BEN,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"300","15725",FALSE,99,Udinese,UDI,113,Torino,TOR,NA,NA,NA,NA,"2021-04-11 01:00:00",NA,NA,NA
"301","15726",FALSE,96,Lazio,LAZ,222,Benevento,BEN,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"302","15727",FALSE,104,Sassuolo,SAS,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"303","15728",FALSE,111,AC Milan,MIL,101,Genoa,GEN,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"304","15729",FALSE,105,Napoli,NAP,106,Inter,INT,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"305","15730",FALSE,107,Atalanta,ATA,98,Juventus,JUV,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"306","15731",FALSE,116,Cagliari,CAG,230,Parma Calcio 1913,PAR,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"307","15732",FALSE,113,Torino,TOR,95,Roma,ROM,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"308","15733",FALSE,97,Bologna,BOL,260,Spezia,,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"309","15734",FALSE,115,Crotone,CRO,99,Udinese,UDI,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"310","15735",FALSE,102,Sampdoria,SAM,94,Verona,VER,NA,NA,NA,NA,"2021-04-18 01:00:00",NA,NA,NA
"311","15736",FALSE,95,Roma,ROM,107,Atalanta,ATA,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"312","15737",FALSE,101,Genoa,GEN,222,Benevento,BEN,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"313","15738",FALSE,99,Udinese,UDI,116,Cagliari,CAG,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"314","15739",FALSE,94,Verona,VER,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"315","15740",FALSE,260,Spezia,,106,Inter,INT,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"316","15741",FALSE,105,Napoli,NAP,96,Lazio,LAZ,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"317","15742",FALSE,98,Juventus,JUV,230,Parma Calcio 1913,PAR,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"318","15743",FALSE,115,Crotone,CRO,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"319","15744",FALSE,111,AC Milan,MIL,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"320","15745",FALSE,97,Bologna,BOL,113,Torino,TOR,NA,NA,NA,NA,"2021-04-21 07:00:00",NA,NA,NA
"321","15746",FALSE,107,Atalanta,ATA,97,Bologna,BOL,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"322","15747",FALSE,230,Parma Calcio 1913,PAR,115,Crotone,CRO,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"323","15748",FALSE,110,Fiorentina,FIO,98,Juventus,JUV,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"324","15749",FALSE,96,Lazio,LAZ,111,AC Milan,MIL,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"325","15750",FALSE,113,Torino,TOR,105,Napoli,NAP,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"326","15751",FALSE,116,Cagliari,CAG,95,Roma,ROM,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"327","15752",FALSE,104,Sassuolo,SAS,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"328","15753",FALSE,101,Genoa,GEN,260,Spezia,,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"329","15754",FALSE,222,Benevento,BEN,99,Udinese,UDI,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"330","15755",FALSE,106,Inter,INT,94,Verona,VER,NA,NA,NA,NA,"2021-04-25 01:00:00",NA,NA,NA
"331","15756",FALSE,104,Sassuolo,SAS,107,Atalanta,ATA,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"332","15757",FALSE,111,AC Milan,MIL,222,Benevento,BEN,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"333","15758",FALSE,105,Napoli,NAP,116,Cagliari,CAG,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"334","15759",FALSE,97,Bologna,BOL,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"335","15760",FALSE,96,Lazio,LAZ,101,Genoa,GEN,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"336","15761",FALSE,115,Crotone,CRO,106,Inter,INT,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"337","15762",FALSE,99,Udinese,UDI,98,Juventus,JUV,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"338","15763",FALSE,113,Torino,TOR,230,Parma Calcio 1913,PAR,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"339","15764",FALSE,102,Sampdoria,SAM,95,Roma,ROM,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"340","15765",FALSE,94,Verona,VER,260,Spezia,,NA,NA,NA,NA,"2021-05-02 01:00:00",NA,NA,NA
"341","15766",FALSE,230,Parma Calcio 1913,PAR,107,Atalanta,ATA,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"342","15767",FALSE,99,Udinese,UDI,97,Bologna,BOL,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"343","15768",FALSE,222,Benevento,BEN,116,Cagliari,CAG,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"344","15769",FALSE,95,Roma,ROM,115,Crotone,CRO,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"345","15770",FALSE,110,Fiorentina,FIO,96,Lazio,LAZ,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"346","15771",FALSE,98,Juventus,JUV,111,AC Milan,MIL,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"347","15772",FALSE,260,Spezia,,105,Napoli,NAP,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"348","15773",FALSE,106,Inter,INT,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"349","15774",FALSE,101,Genoa,GEN,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"350","15775",FALSE,94,Verona,VER,113,Torino,TOR,NA,NA,NA,NA,"2021-05-09 01:00:00",NA,NA,NA
"351","15776",FALSE,107,Atalanta,ATA,222,Benevento,BEN,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"352","15777",FALSE,116,Cagliari,CAG,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"353","15778",FALSE,97,Bologna,BOL,101,Genoa,GEN,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"354","15779",FALSE,104,Sassuolo,SAS,98,Juventus,JUV,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"355","15780",FALSE,113,Torino,TOR,111,AC Milan,MIL,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"356","15781",FALSE,96,Lazio,LAZ,230,Parma Calcio 1913,PAR,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"357","15782",FALSE,106,Inter,INT,95,Roma,ROM,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"358","15783",FALSE,102,Sampdoria,SAM,260,Spezia,,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"359","15784",FALSE,105,Napoli,NAP,99,Udinese,UDI,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"360","15785",FALSE,115,Crotone,CRO,94,Verona,VER,NA,NA,NA,NA,"2021-05-12 07:00:00",NA,NA,NA
"361","15786",FALSE,101,Genoa,GEN,107,Atalanta,ATA,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"362","15787",FALSE,94,Verona,VER,97,Bologna,BOL,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"363","15788",FALSE,111,AC Milan,MIL,116,Cagliari,CAG,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"364","15789",FALSE,222,Benevento,BEN,115,Crotone,CRO,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"365","15790",FALSE,98,Juventus,JUV,106,Inter,INT,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"366","15791",FALSE,95,Roma,ROM,96,Lazio,LAZ,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"367","15792",FALSE,110,Fiorentina,FIO,105,Napoli,NAP,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"368","15793",FALSE,99,Udinese,UDI,102,Sampdoria,SAM,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"369","15794",FALSE,230,Parma Calcio 1913,PAR,104,Sassuolo,SAS,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"370","15795",FALSE,260,Spezia,,113,Torino,TOR,NA,NA,NA,NA,"2021-05-16 01:00:00",NA,NA,NA
"371","15796",FALSE,113,Torino,TOR,222,Benevento,BEN,NA,NA,NA,NA,"2021-05-23 01:00:00",NA,NA,NA
"372","15797",FALSE,115,Crotone,CRO,110,Fiorentina,FIO,NA,NA,NA,NA,"2021-05-23 01:00:00",NA,NA,NA
