"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","15655","1495474","101","94","2021-02-20 17:00:00","2","2020","2","2","Genoa","Verona","0.942869","1.17826","0.2776","0.3032","0.4192","Serie A","14","9","3","3","4","10","9.9643","7.8571"
"1","15646","1495465","104","97","2021-02-20 19:45:00","2","2020","1","1","Sassuolo","Bologna","1.75431","0.547118","0.6834","0.2275","0.0891","Serie A","30","5","8","2","28","4","23.8000","3.3704"
"1","15654","1495473","230","99","2021-02-21 11:30:00","2","2020","2","2","Parma Calcio 1913","Udinese","2.71894","1.34636","0.7163","0.1674","0.1163","Serie A","16","14","5","3","8","6","9.7917","10.7273"
"1","15648","1495467","111","106","2021-02-21 14:00:00","2","2020","0","3","AC Milan","Inter","0.707265","2.95518","0.0358","0.0874","0.8768","Serie A","15","16","8","6","12","8","21.3077","10.1364"
"1","15649","1495468","107","105","2021-02-21 17:00:00","2","2020","4","2","Atalanta","Napoli","2.68448","0.624734","0.8718","0.1031","0.0251","Serie A","18","4","5","2","12","2","12.7000","9.6579"
"1","15650","1495469","222","95","2021-02-21 19:45:00","2","2020","0","0","Benevento","Roma","0.24834","0.917367","0.0858","0.3544","0.5598","Serie A","6","11","3","4","0","8","3.8667","23.2308"
"1","15647","1495466","98","115","2021-02-22 19:45:00","2","2020","3","0","Juventus","Crotone","4.42058","0.654355","0.96","0.03","0.01","Serie A","27","15","8","2","5","4","18.1667","10.1000"
"1","15664","1495533","260","230","2021-02-27 14:00:00","2","2020","2","2","Spezia","Parma Calcio 1913","1.50261","1.22437","0.4502","0.283","0.2668","Serie A","11","11","4","5","4","4","8.4615","5.4865"
"1","15662","1495531","97","96","2021-02-27 17:00:00","2","2020","2","0","Bologna","Lazio","1.30451","2.4983","0.1199","0.199","0.6811","Serie A","11","20","6","7","4","20","5.4571","13.7647"
"1","15661","1495530","94","98","2021-02-27 19:45:00","2","2020","1","1","Verona","Juventus","0.7004","1.22214","0.1932","0.3061","0.5007","Serie A","13","15","4","5","6","8","6.7826","6.4865"
