"","player_id","X.1","match_id","id","minute","result","X","Y","xG","player.x","h_a","situation","season","shotType","match_id.1","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction","xG_sum_l","xG_sum_r","xG_sum_h","goal_count_l","goal_count_r","goal_count_h","shots_count_l","shots_count_r","shots_count_h","player.y","difference_shots","difference_goals","difference","xG_sum","goal_sum","shot_sum","goal_for_shot"
"1063",137,17,12423,315690,14,"BlockedShot",0.895,0.432999992370605,0.0811568573117256,"Anthony Modeste","a","OpenPlay",2019,"RightFoot",12423,"Freiburg","FC Cologne",1,2,"2019-08-31 14:30:00","Kingsley Ehizibue","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1064",137,5,12680,364245,51,"MissedShots",0.883000030517578,0.575,0.0160843245685101,"Anthony Modeste","h","OpenPlay",2019,"Head",12680,"FC Cologne","Union Berlin",1,2,"2020-06-13 13:30:00","Toni Leistner","Aerial",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1065",137,5,12662,363774,54,"Goal",0.75,0.385999984741211,0.0125059308484197,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"None",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1066",137,10,12598,359429,85,"SavedShot",0.9,0.477999992370605,0.379514455795288,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12598,"FC Cologne","Bayern Munich",1,4,"2020-02-16 14:30:00","Ellyes Skhiri","Pass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1067",137,25,12648,363501,94,"MissedShots",0.913000030517578,0.505,0.315502971410751,"Anthony Modeste","a","OpenPlay",2019,"Head",12648,"Hoffenheim","FC Cologne",3,1,"2020-05-27 18:30:00","Florian Kainz","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1068",137,10,12645,363336,73,"MissedShots",0.744000015258789,0.434000015258789,0.0178960748016834,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12645,"FC Cologne","Fortuna Duesseldorf",2,2,"2020-05-24 16:00:00","Jhon Córdoba","BallTouch",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1069",137,20,12528,336406,77,"MissedShots",0.845999984741211,0.455,0.0189977064728737,"Anthony Modeste","a","OpenPlay",2019,"Head",12528,"Union Berlin","FC Cologne",2,0,"2019-12-08 14:30:00","Benno Schmitz","Aerial",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1070",137,15,12684,364809,44,"MissedShots",0.899000015258789,0.55,0.0548920594155788,"Anthony Modeste","a","FromCorner",2019,"Head",12684,"Bayer Leverkusen","FC Cologne",3,1,"2020-06-17 18:30:00","Dominick Drexler","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1071",137,9,12412,312176,37,"MissedShots",0.881999969482422,0.39,0.0292450897395611,"Anthony Modeste","h","OpenPlay",2019,"Head",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00",NA,"None",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1072",137,20,12423,315699,51,"Goal",0.93,0.417000007629395,0.0804258212447166,"Anthony Modeste","a","OpenPlay",2019,"Head",12423,"Freiburg","FC Cologne",1,2,"2019-08-31 14:30:00","Ellyes Skhiri","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1073",137,8,12645,363332,68,"MissedShots",0.915999984741211,0.537000007629394,0.0790615156292915,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12645,"FC Cologne","Fortuna Duesseldorf",2,2,"2020-05-24 16:00:00","Ellyes Skhiri","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1074",137,23,12648,363499,91,"BlockedShot",0.861999969482422,0.565999984741211,0.0935007259249687,"Anthony Modeste","a","OpenPlay",2019,"RightFoot",12648,"Hoffenheim","FC Cologne",3,1,"2020-05-27 18:30:00","Simon Terodde","Pass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1075",137,19,12627,361510,12,"MissedShots",0.830999984741211,0.572999992370606,0.0449236780405045,"Anthony Modeste","a","FromCorner",2019,"RightFoot",12627,"Paderborn","FC Cologne",1,2,"2020-03-06 19:00:00",NA,"None",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1076",137,16,12408,310695,10,"BlockedShot",0.799000015258789,0.424000015258789,0.0430006794631481,"Anthony Modeste","a","OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Kingsley Schindler","Pass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1077",137,24,12504,332470,67,"MissedShots",0.903000030517578,0.475999984741211,0.303195506334305,"Anthony Modeste","a","OpenPlay",2019,"Head",12504,"RasenBallsport Leipzig","FC Cologne",4,1,"2019-11-23 17:30:00","Marcel Risse","Chipped",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1078",137,7,12662,363783,86,"MissedShots",0.844000015258789,0.450999984741211,0.235918655991554,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Ellyes Skhiri","Pass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1079",137,31,12627,361530,77,"MissedShots",0.916999969482422,0.710999984741211,0.497151494026184,"Anthony Modeste","a","OpenPlay",2019,"LeftFoot",12627,"Paderborn","FC Cologne",1,2,"2020-03-06 19:00:00","Elvis Rexhbecaj","TakeOn",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1080",137,19,12705,366956,8,"SavedShot",0.895999984741211,0.437000007629395,0.0861218199133873,"Anthony Modeste","a","OpenPlay",2019,"RightFoot",12705,"Werder Bremen","FC Cologne",6,1,"2020-06-27 13:30:00","Ismail Jakobs","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1081",137,3,12412,312169,26,"BlockedShot",0.875999984741211,0.372999992370605,0.0633644163608551,"Anthony Modeste","h","OpenPlay",2019,"LeftFoot",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00",NA,"Rebound",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1082",137,25,12671,364043,84,"Goal",0.85,0.592000007629395,0.0457839034497738,"Anthony Modeste","a","OpenPlay",2019,"LeftFoot",12671,"Augsburg","FC Cologne",1,1,"2020-06-07 16:00:00","Ismail Jakobs","HeadPass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1083",137,25,12566,355536,90,"MissedShots",0.923000030517578,0.475999984741211,0.0512716434895992,"Anthony Modeste","a","FromCorner",2019,"Head",12566,"Borussia Dortmund","FC Cologne",5,1,"2020-01-24 19:30:00","Florian Kainz","Aerial",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1084",137,24,12648,363500,94,"BlockedShot",0.869000015258789,0.495,0.0570837706327438,"Anthony Modeste","a","OpenPlay",2019,"LeftFoot",12648,"Hoffenheim","FC Cologne",3,1,"2020-05-27 18:30:00","Elvis Rexhbecaj","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1085",137,8,12680,364250,85,"SavedShot",0.863000030517578,0.612999992370605,0.0161150526255369,"Anthony Modeste","h","OpenPlay",2019,"Head",12680,"FC Cologne","Union Berlin",1,2,"2020-06-13 13:30:00","Marco Höger","Aerial",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1086",137,12,12645,363338,81,"SavedShot",0.873000030517578,0.537000007629394,0.0567382723093033,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12645,"FC Cologne","Fortuna Duesseldorf",2,2,"2020-05-24 16:00:00","Sebastiaan Bornauw","Cross",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1087",137,1,12433,317152,3,"BlockedShot",0.91,0.590999984741211,0.117956452071667,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12433,"FC Cologne","Borussia M.Gladbach",0,1,"2019-09-14 13:30:00","Louis Schaub","Pass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1088",137,10,12412,312178,48,"BlockedShot",0.931999969482422,0.547999992370605,0.05232759937644,"Anthony Modeste","h","FromCorner",2019,"Head",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00","Birger Verstraete","Aerial",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1089",137,15,12645,363342,93,"MissedShots",0.766999969482422,0.402999992370605,0.0159429982304573,"Anthony Modeste","h","OpenPlay",2019,"RightFoot",12645,"FC Cologne","Fortuna Duesseldorf",2,2,"2020-05-24 16:00:00","Simon Terodde","HeadPass",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1090",137,9,12433,317170,61,"SavedShot",0.896999969482422,0.482000007629395,0.0505990907549858,"Anthony Modeste","h","OpenPlay",2019,"Head",12433,"FC Cologne","Borussia M.Gladbach",0,1,"2019-09-14 13:30:00","Jonas Hector","Chipped",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1091",137,13,12645,363340,87,"Goal",0.924000015258789,0.552000007629394,0.0647321566939354,"Anthony Modeste","h","OpenPlay",2019,"Head",12645,"FC Cologne","Fortuna Duesseldorf",2,2,"2020-05-24 16:00:00","Dominick Drexler","Aerial",0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"1092",140,9,12447,321477,45,"MissedShots",0.806999969482422,0.500999984741211,0.0761242285370827,"Yannick Gerhardt","h","OpenPlay",2019,"LeftFoot",12447,"Wolfsburg","Hoffenheim",1,1,"2019-09-23 18:30:00",NA,"TakeOn",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1093",140,30,12668,364001,87,"SavedShot",0.900999984741211,0.53,0.140681847929955,"Yannick Gerhardt","a","OpenPlay",2019,"LeftFoot",12668,"Werder Bremen","Wolfsburg",0,1,"2020-06-07 11:30:00","Josip Brekalo","Pass",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1094",140,25,12547,338560,71,"BlockedShot",0.8,0.512000007629395,0.0503187850117683,"Yannick Gerhardt","a","OpenPlay",2019,"LeftFoot",12547,"Bayern Munich","Wolfsburg",2,0,"2019-12-21 14:30:00","John Brooks","Chipped",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1095",140,18,12685,364523,49,"MissedShots",0.744000015258789,0.395,0.0156539101153612,"Yannick Gerhardt","a","FromCorner",2019,"LeftFoot",12685,"Borussia M.Gladbach","Wolfsburg",3,0,"2020-06-16 16:30:00",NA,"None",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1096",140,1,12604,360329,14,"MissedShots",0.823000030517578,0.572999992370606,0.0522324629127979,"Yannick Gerhardt","h","OpenPlay",2019,"LeftFoot",12604,"Wolfsburg","Mainz 05",4,0,"2020-02-23 17:00:00","Daniel Ginczek","Pass",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1097",140,19,12582,357303,88,"MissedShots",0.939000015258789,0.47,0.499319404363632,"Yannick Gerhardt","a","OpenPlay",2019,"Head",12582,"Paderborn","Wolfsburg",2,4,"2020-02-02 17:00:00","Xaver Schlager","Cross",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1098",140,18,12674,364197,74,"SavedShot",0.821999969482422,0.515,0.0487665198743343,"Yannick Gerhardt","h","OpenPlay",2019,"LeftFoot",12674,"Wolfsburg","Freiburg",2,2,"2020-06-13 13:30:00","Maximilian Arnold","Rebound",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1099",140,6,12604,360340,48,"Goal",0.966999969482422,0.475999984741211,0.777751743793488,"Yannick Gerhardt","h","OpenPlay",2019,"RightFoot",12604,"Wolfsburg","Mainz 05",4,0,"2020-02-23 17:00:00","Daniel Ginczek","Pass",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1100",140,14,12622,361695,79,"MissedShots",0.771999969482422,0.629000015258789,0.0250954441726208,"Yannick Gerhardt","h","OpenPlay",2019,"LeftFoot",12622,"Wolfsburg","RasenBallsport Leipzig",0,0,"2020-03-07 14:30:00","Maximilian Arnold","Pass",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1101",140,10,12447,321479,57,"MissedShots",0.783000030517578,0.352000007629395,0.0191282909363508,"Yannick Gerhardt","h","FromCorner",2019,"LeftFoot",12447,"Wolfsburg","Hoffenheim",1,1,"2019-09-23 18:30:00",NA,"None",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1102",140,15,12618,361232,59,"Goal",0.941999969482422,0.532000007629394,0.425446659326553,"Yannick Gerhardt","a","FromCorner",2019,"Head",12618,"Union Berlin","Wolfsburg",2,2,"2020-03-01 12:30:00","Maximilian Arnold","Cross",0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"1103",150,4,12569,355686,21,"MissedShots",0.750999984741211,0.334000015258789,0.0155877331271768,"Josuha Guilavogui","h","OpenPlay",2019,"RightFoot",12569,"Wolfsburg","Hertha Berlin",1,2,"2020-01-25 14:30:00","Xaver Schlager","BallTouch",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1104",150,5,12541,338145,8,"SavedShot",0.778000030517578,0.479000015258789,0.0306187868118286,"Josuha Guilavogui","h","OpenPlay",2019,"RightFoot",12541,"Wolfsburg","Schalke 04",1,1,"2019-12-18 19:30:00","Xaver Schlager","Pass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1105",150,23,12508,332038,57,"BlockedShot",0.776999969482422,0.585,0.0400065891444683,"Josuha Guilavogui","a","OpenPlay",2019,"LeftFoot",12508,"Eintracht Frankfurt","Wolfsburg",0,2,"2019-11-23 14:30:00","William","Pass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1106",150,9,12569,355692,37,"SavedShot",0.810999984741211,0.630999984741211,0.0286047644913197,"Josuha Guilavogui","h","SetPiece",2019,"RightFoot",12569,"Wolfsburg","Hertha Berlin",1,2,"2020-01-25 14:30:00",NA,"None",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1107",150,11,12519,334532,49,"BlockedShot",0.743000030517578,0.545,0.0202687792479992,"Josuha Guilavogui","h","OpenPlay",2019,"RightFoot",12519,"Wolfsburg","Werder Bremen",2,3,"2019-12-01 17:00:00","Jérôme Roussillon","Pass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1108",150,16,12420,313188,63,"MissedShots",0.921999969482422,0.515999984741211,0.109724149107933,"Josuha Guilavogui","a","FromCorner",2019,"Head",12420,"Hertha Berlin","Wolfsburg",0,3,"2019-08-25 17:00:00","Maximilian Arnold","Cross",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1109",150,3,12408,310701,26,"MissedShots",0.785,0.617999992370605,0.0199722126126289,"Josuha Guilavogui","h","SetPiece",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1110",150,23,12470,325451,66,"MissedShots",0.77,0.452000007629395,0.0239729974418879,"Josuha Guilavogui","a","OpenPlay",2019,"RightFoot",12470,"RasenBallsport Leipzig","Wolfsburg",1,1,"2019-10-19 14:30:00","Wout Weghorst","Pass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1111",150,9,12480,327891,65,"BlockedShot",0.95,0.291000003814697,0.0273503977805376,"Josuha Guilavogui","h","OpenPlay",2019,"RightFoot",12480,"Wolfsburg","Augsburg",0,0,"2019-10-27 14:30:00","Marcel Tisserand","TakeOn",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1112",150,20,12563,354900,48,"BlockedShot",0.865,0.465999984741211,0.0143725033849478,"Josuha Guilavogui","a","SetPiece",2019,"Head",12563,"FC Cologne","Wolfsburg",3,1,"2020-01-18 14:30:00","Maximilian Arnold","BallTouch",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1113",150,9,12530,337651,43,"SavedShot",0.915999984741211,0.515,0.0435249134898186,"Josuha Guilavogui","h","FromCorner",2019,"Head",12530,"Wolfsburg","Borussia M.Gladbach",2,1,"2019-12-15 14:30:00","Maximilian Arnold","Aerial",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1114",150,18,12526,335646,86,"BlockedShot",0.879000015258789,0.457999992370605,0.0719524398446083,"Josuha Guilavogui","a","FromCorner",2019,"RightFoot",12526,"Freiburg","Wolfsburg",1,0,"2019-12-07 14:30:00","Marcel Tisserand","Pass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1115",150,20,12519,334545,93,"MissedShots",0.914000015258789,0.432999992370605,0.021962895989418,"Josuha Guilavogui","h","FromCorner",2019,"Head",12519,"Wolfsburg","Werder Bremen",2,3,"2019-12-01 17:00:00","Josip Brekalo","Aerial",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1116",150,4,12519,334522,24,"BlockedShot",0.865,0.273999996185303,0.0291058421134949,"Josuha Guilavogui","h","OpenPlay",2019,"RightFoot",12519,"Wolfsburg","Werder Bremen",2,3,"2019-12-01 17:00:00","Admir Mehmedi","Pass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1117",150,5,12703,366904,18,"MissedShots",0.755,0.382000007629395,0.0209889132529497,"Josuha Guilavogui","h","OpenPlay",2019,"LeftFoot",12703,"Wolfsburg","Bayern Munich",0,4,"2020-06-27 13:30:00",NA,"Rebound",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1118",150,7,12530,337649,28,"SavedShot",0.744000015258789,0.43,0.0133977355435491,"Josuha Guilavogui","h","OpenPlay",2019,"RightFoot",12530,"Wolfsburg","Borussia M.Gladbach",2,1,"2019-12-15 14:30:00","Wout Weghorst","HeadPass",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1119",150,20,12526,335648,91,"MissedShots",0.819000015258789,0.419000015258789,0.0170110780745745,"Josuha Guilavogui","a","OpenPlay",2019,"RightFoot",12526,"Freiburg","Wolfsburg",1,0,"2019-12-07 14:30:00",NA,"Aerial",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1120",150,8,12703,366913,39,"MissedShots",0.785999984741211,0.699000015258789,0.0166950318962336,"Josuha Guilavogui","h","FromCorner",2019,"RightFoot",12703,"Wolfsburg","Bayern Munich",0,4,"2020-06-27 13:30:00",NA,"None",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1121",150,25,12470,325453,79,"MissedShots",0.925,0.515999984741211,0.126336023211479,"Josuha Guilavogui","a","SetPiece",2019,"Head",12470,"RasenBallsport Leipzig","Wolfsburg",1,1,"2019-10-19 14:30:00","Maximilian Arnold","Cross",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1122",150,19,12569,355706,80,"SavedShot",0.906999969482422,0.405999984741211,0.0347132198512554,"Josuha Guilavogui","h","FromCorner",2019,"Head",12569,"Wolfsburg","Hertha Berlin",1,2,"2020-01-25 14:30:00","Admir Mehmedi","Cross",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1123",150,10,12519,334530,43,"SavedShot",0.918000030517578,0.527000007629395,0.0434473231434822,"Josuha Guilavogui","h","FromCorner",2019,"Head",12519,"Wolfsburg","Werder Bremen",2,3,"2019-12-01 17:00:00","Maximilian Arnold","Aerial",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1124",150,23,12430,316938,65,"MissedShots",0.844000015258789,0.549000015258789,0.0560628920793533,"Josuha Guilavogui","a","FromCorner",2019,"RightFoot",12430,"Fortuna Duesseldorf","Wolfsburg",1,1,"2019-09-13 18:30:00",NA,"None",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1125",150,15,12569,355701,65,"MissedShots",0.905,0.655,0.0644005686044693,"Josuha Guilavogui","h","FromCorner",2019,"LeftFoot",12569,"Wolfsburg","Hertha Berlin",1,2,"2020-01-25 14:30:00",NA,"Rebound",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1126",150,26,12547,338561,72,"MissedShots",0.926999969482422,0.477999992370605,0.116201423108578,"Josuha Guilavogui","a","FromCorner",2019,"Head",12547,"Bayern Munich","Wolfsburg",2,0,"2019-12-21 14:30:00","Maximilian Arnold","Cross",0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"1127",153,6,12569,355689,29,"MissedShots",0.729000015258789,0.607999992370605,0.0181153491139412,"Maximilian Arnold","h","OpenPlay",2019,"LeftFoot",12569,"Wolfsburg","Hertha Berlin",1,2,"2020-01-25 14:30:00","Renato Steffen","Pass",1.76684380974621,0.688334591686726,0.0090565150603652,4,0,0,53,9,1,"Maximilian Arnold",0.178571428571429,0.142857142857143,0.629094362806159,2.4642349164933,4,63,15.75
