"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","15184","1481034","119","121","2020-10-26 19:30:00","3","2020","3","1","Bayer Leverkusen","Augsburg","2.6291","0.342366","0.9318","0.057","0.0112","Bundesliga","16","6","8","3","6","3","19.8800","7.5000"
"1","15185","1481072","124","133","2020-10-30 19:30:00","3","2020","1","1","Schalke 04","VfB Stuttgart","0.726659","1.56968","0.1176","0.2734","0.609","Bundesliga","9","20","2","8","2","10","6.9268","8.9310"
"1","15186","1481073","134","117","2020-10-31 14:30:00","3","2020","1","2","FC Cologne","Bayern Munich","0.681548","0.992927","0.181","0.3682","0.4508","Bundesliga","10","6","2","4","2","9","5.7500","28.8571"
"1","15187","1481074","121","125","2020-10-31 14:30:00","3","2020","3","1","Augsburg","Mainz 05","1.78716","1.01141","0.5823","0.2615","0.1562","Bundesliga","13","9","6","4","6","5","8.2000","16.6000"
"1","15188","1481075","262","129","2020-10-31 14:30:00","3","2020","0","2","Arminia Bielefeld","Borussia Dortmund","0.255813","2.75909","0.012","0.0585","0.9295","Bundesliga","5","21","2","10","0","18","7.5714","26.5000"
"1","15189","1481070","132","123","2020-10-31 14:30:00","3","2020","1","1","Eintracht Frankfurt","Werder Bremen","2.49235","0.733652","0.7994","0.1367","0.0639","Bundesliga","15","11","5","4","8","1","31.1538","5.0385"
"1","15190","1481067","130","136","2020-10-31 17:30:00","3","2020","1","0","Borussia M.Gladbach","RasenBallsport Leipzig","0.615287","0.695278","0.2783","0.4078","0.3139","Bundesliga","5","15","3","3","6","5","10.0645","11.4643"
"1","15191","1481069","135","119","2020-11-01 14:30:00","3","2020","2","4","Freiburg","Bayer Leverkusen","1.18284","1.34088","0.3133","0.3021","0.3846","Bundesliga","8","18","5","7","4","5","12.4211","22.4444"
"1","15192","1481071","122","131","2020-11-01 17:00:00","3","2020","1","1","Hertha Berlin","Wolfsburg","1.25246","0.397923","0.6006","0.2877","0.1117","Bundesliga","20","11","5","4","5","7","6.2353","12.4667"
"1","15193","1481068","120","240","2020-11-02 19:30:00","3","2020","1","3","Hoffenheim","Union Berlin","1.49329","3.66229","0.0366","0.0897","0.8737","Bundesliga","10","9","5","6","15","9","19.2941","8.0000"
"1","15194","1481083","123","134","2020-11-06 19:30:00","3","2020","1","1","Werder Bremen","FC Cologne","1.35118","0.399372","0.6835","0.2477","0.0688","Bundesliga","17","7","4","1","6","2","23.8333","5.7500"
"1","15195","1481084","133","132","2020-11-07 14:30:00","3","2020","2","2","VfB Stuttgart","Eintracht Frankfurt","2.0858","3.48931","0.1403","0.1628","0.6969","Bundesliga","15","16","5","6","10","10","6.5769","9.8800"
"1","15196","1481077","136","135","2020-11-07 14:30:00","3","2020","3","0","RasenBallsport Leipzig","Freiburg","2.43212","0.577152","0.8537","0.1115","0.0348","Bundesliga","15","8","7","3","3","5","15.8571","8.4615"
"1","15197","1481080","240","262","2020-11-07 14:30:00","3","2020","5","0","Union Berlin","Arminia Bielefeld","2.25166","0.259002","0.9102","0.0783","0.0115","Bundesliga","12","6","9","1","10","3","29.6154","20.8947"
"1","15198","1481081","125","124","2020-11-07 14:30:00","3","2020","2","2","Mainz 05","Schalke 04","3.36371","1.70687","0.7696","0.1416","0.0888","Bundesliga","13","21","7","3","9","12","5.6087","10.5152"
"1","15199","1481082","121","122","2020-11-07 14:30:00","3","2020","0","3","Augsburg","Hertha Berlin","0.350601","2.51682","0.017","0.0754","0.9076","Bundesliga","8","12","1","6","3","5","13.5500","9.4242"
"1","15200","1481076","129","117","2020-11-07 17:30:00","3","2020","2","3","Borussia Dortmund","Bayern Munich","2.30881","1.33621","0.625","0.2063","0.1687","Bundesliga","15","14","5","7","9","7","8.8824","12.0000"
"1","15201","1481079","131","120","2020-11-08 14:30:00","3","2020","2","1","Wolfsburg","Hoffenheim","2.65255","2.63695","0.3995","0.2272","0.3733","Bundesliga","14","16","8","5","8","6","7.5517","10.1250"
"1","15202","1481078","119","130","2020-11-08 17:00:00","3","2020","4","3","Bayer Leverkusen","Borussia M.Gladbach","1.53904","3.02085","0.1004","0.164","0.7356","Bundesliga","13","15","4","6","9","2","15.0000","8.3636"
"1","15203","1481085","117","123","2020-11-21 14:30:00","3","2020","1","1","Bayern Munich","Werder Bremen","1.6736","1.63104","0.3629","0.2812","0.3559","Bundesliga","15","7","2","3","18","4","16.6250","3.9091"
"1","15204","1481086","130","121","2020-11-21 14:30:00","3","2020","1","1","Borussia M.Gladbach","Augsburg","1.70506","0.813971","0.6089","0.2531","0.138","Bundesliga","14","9","6","5","9","5","17.6316","10.1875"
"1","15205","1481087","120","133","2020-11-21 14:30:00","3","2020","3","3","Hoffenheim","VfB Stuttgart","1.75486","1.45618","0.4539","0.2669","0.2792","Bundesliga","13","22","8","8","4","9","6.4063","8.0256"
"1","15206","1481091","124","131","2020-11-21 14:30:00","3","2020","0","2","Schalke 04","Wolfsburg","1.00376","2.66289","0.0765","0.1455","0.778","Bundesliga","13","18","7","7","3","7","5.7714","11.2857"
"1","15207","1481093","262","119","2020-11-21 14:30:00","3","2020","1","2","Arminia Bielefeld","Bayer Leverkusen","0","1.32693","0","0.1552","0.8448","Bundesliga","0","8","0","4","1","7","12.2000","22.8947"
"1","15208","1481089","132","136","2020-11-21 17:30:00","3","2020","1","1","Eintracht Frankfurt","RasenBallsport Leipzig","0.888746","0.911677","0.328","0.3481","0.3239","Bundesliga","8","10","3","2","3","7","7.8095","7.4318"
"1","15209","1481090","122","129","2020-11-21 19:30:00","3","2020","2","5","Hertha Berlin","Borussia Dortmund","1.20761","2.83449","0.0794","0.1518","0.7688","Bundesliga","9","16","3","8","3","11","8.2188","10.7419"
"1","15210","1481088","135","125","2020-11-22 14:30:00","3","2020","1","3","Freiburg","Mainz 05","1.47979","3.20461","0.1038","0.1454","0.7508","Bundesliga","20","20","6","8","8","7","46.5556","12.1000"
"1","15211","1481092","134","240","2020-11-22 17:00:00","3","2020","1","2","FC Cologne","Union Berlin","1.08472","1.89238","0.127","0.2737","0.5993","Bundesliga","10","9","3","3","2","4","11.8333","13.0000"
"1","15216","1481098","131","123","2020-11-27 19:30:00","3","2020","5","3","Wolfsburg","Werder Bremen","1.53686","0.860897","0.5387","0.2991","0.1622","Bundesliga","13","5","6","4","12","4","18.4211","9.4400"
"1","15212","1481094","129","134","2020-11-28 14:30:00","3","2020","1","2","Borussia Dortmund","FC Cologne","2.76041","1.59253","0.6635","0.2145","0.122","Bundesliga","16","6","5","5","17","2","17.3333","5.5926"
"1","15213","1481095","136","262","2020-11-28 14:30:00","3","2020","2","1","RasenBallsport Leipzig","Arminia Bielefeld","2.84171","1.76313","0.6394","0.1947","0.1659","Bundesliga","15","14","6","3","9","7","15.3810","9.6818"
"1","15217","1481099","240","132","2020-11-28 14:30:00","3","2020","3","3","Union Berlin","Eintracht Frankfurt","1.95856","1.33746","0.5428","0.2573","0.1999","Bundesliga","15","12","7","4","4","7","6.0313","17.1765"
"1","15219","1481101","121","135","2020-11-28 14:30:00","3","2020","1","1","Augsburg","Freiburg","0.385539","0.470106","0.2166","0.5009","0.2825","Bundesliga","10","10","2","5","2","1","16.9130","10.8571"
