"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","14916","1492103","138","231","2020-12-19 20:00:00","4","2020","1","1","Sevilla","Real Valladolid","1.73966","0.878614","0.6102","0.2531","0.1367","La liga","14","12","3","5","10","3","13.3043","8.0000"
"1","14910","1492091","152","158","2020-12-20 13:00:00","4","2020","2","0","Celta Vigo","Alaves","1.62567","0.404844","0.7262","0.2071","0.0667","La liga","11","8","3","2","10","7","13.7273","6.4242"
"1","14913","1492097","155","153","2020-12-20 15:15:00","4","2020","2","0","Granada","Real Betis","1.38241","1.04957","0.4497","0.3121","0.2382","La liga","8","14","3","1","0","4","4.1200","10.5000"
"1","14912","1492095","261","142","2020-12-20 17:30:00","4","2020","0","2","Cadiz","Getafe","0.356498","1.10435","0.0696","0.2773","0.6531","La liga","8","6","1","4","5","2","12.0833","8.5000"
"1","14911","1492093","156","150","2020-12-20 20:00:00","4","2020","1","3","Eibar","Real Madrid","0.642099","2.35916","0.0546","0.1386","0.8068","La liga","10","11","3","5","2","9","8.6667","13.2903"
"1","14922","1492064","207","157","2020-12-22 16:30:00","4","2020","2","2","Elche","Osasuna","1.25398","1.69506","0.2545","0.2745","0.471","La liga","7","15","2","6","6","10","13.7273","10.7692"
"1","14925","1492058","146","138","2020-12-22 16:30:00","4","2020","0","1","Valencia","Sevilla","0.559111","1.85011","0.0643","0.1793","0.7564","La liga","10","19","4","3","1","15","4.8000","13.8095"
"1","14920","1492111","232","151","2020-12-22 18:45:00","4","2020","1","1","SD Huesca","Levante","1.36969","0.581363","0.6128","0.2696","0.1176","La liga","11","9","2","1","3","2","7.7000","8.7083"
"1","14926","1492056","140","143","2020-12-22 18:45:00","4","2020","0","2","Real Sociedad","Atletico Madrid","0.230082","0.546595","0.1227","0.5088","0.3685","La liga","6","8","1","3","8","3","10.8182","7.0400"
"1","14923","1492062","154","147","2020-12-22 21:00:00","4","2020","1","1","Villarreal","Athletic Club","1.32193","0.910796","0.4619","0.2917","0.2464","La liga","17","9","6","3","6","6","9.0000","7.3158"
"1","14924","1492060","231","148","2020-12-22 21:00:00","4","2020","0","3","Real Valladolid","Barcelona","0.499141","3.23865","0.0195","0.0633","0.9172","La liga","12","21","5","10","3","24","12.3636","16.3478"
"1","14919","1492109","142","152","2020-12-23 16:30:00","4","2020","1","1","Getafe","Celta Vigo","0.265652","0.767168","0.0797","0.3472","0.5731","La liga","6","2","3","1","0","1","4.9259","14.5909"
"1","14921","1492113","150","155","2020-12-23 18:45:00","4","2020","2","0","Real Madrid","Granada","2.04414","0.79963","0.6966","0.2003","0.1031","La liga","23","10","6","1","5","2","17.5000","6.7500"
"1","14917","1492105","158","156","2020-12-23 21:00:00","4","2020","2","1","Alaves","Eibar","1.88686","0.786669","0.672","0.2144","0.1136","La liga","13","8","3","4","5","0","4.4000","11.5556"
"1","14918","1492107","153","261","2020-12-23 21:00:00","4","2020","1","0","Real Betis","Cadiz","0.342496","0.282205","0.2332","0.5767","0.1901","La liga","6","6","1","3","10","2","17.6190","3.2258"
"1","14928","1492070","148","156","2020-12-29 18:00:00","4","2020","1","1","Barcelona","Eibar","2.05695","0.592271","0.7671","0.1717","0.0612","La liga","16","9","5","3","11","1","13.5938","12.5000"
"1","14935","1492082","138","154","2020-12-29 18:00:00","4","2020","2","0","Sevilla","Villarreal","2.7317","0.346419","0.9446","0.0473","0.0081","La liga","10","6","3","2","5","3","8.7500","11.8148"
"1","14930","1492078","151","153","2020-12-29 20:30:00","4","2020","4","3","Levante","Real Betis","1.67536","2.63943","0.1628","0.217","0.6202","La liga","10","19","5","7","5","12","4.1667","13.4000"
"1","14932","1492074","261","231","2020-12-29 20:30:00","4","2020","0","0","Cadiz","Real Valladolid","0.786846","0.299749","0.4695","0.409","0.1215","La liga","8","7","3","1","6","5","4.3846","8.1875"
"1","14931","1492076","155","146","2020-12-30 16:00:00","4","2020","2","1","Granada","Valencia","2.23615","1.27314","0.6112","0.2132","0.1756","La liga","24","16","5","6","11","8","5.2069","6.3200"
"1","14929","1492068","143","142","2020-12-30 18:15:00","4","2020","1","0","Atletico Madrid","Getafe","0.919165","0.941238","0.3198","0.3354","0.3448","La liga","10","10","3","2","2","4","8.6071","10.7895"
"1","14933","1492072","152","232","2020-12-30 18:15:00","4","2020","2","1","Celta Vigo","SD Huesca","2.85208","1.0513","0.7814","0.1405","0.0781","La liga","15","17","6","6","12","2","20.3684","6.8286"
"1","14934","1492084","207","150","2020-12-30 20:30:00","4","2020","1","1","Elche","Real Madrid","1.02416","1.55495","0.1899","0.3097","0.5004","La liga","6","14","3","6","1","11","6.9118","35.3636"
"1","14927","1492066","147","140","2020-12-31 13:00:00","4","2020","0","1","Athletic Club","Real Sociedad","0.172341","1.84296","0.0131","0.1059","0.881","La liga","4","13","0","3","2","6","7.7188","4.0333"
"1","14936","1492080","157","158","2020-12-31 15:15:00","4","2020","1","1","Osasuna","Alaves","0.318257","1.35028","0.0586","0.23","0.7114","La liga","8","15","3","1","2","0","9.4545","16.3529"
"1","14946","1492104","154","151","2021-01-02 13:00:00","4","2020","2","1","Villarreal","Levante","1.72781","0.554357","0.7193","0.1947","0.086","La liga","12","9","7","2","10","6","12.7273","13.0000"
"1","14939","1492090","153","138","2021-01-02 15:15:00","4","2020","1","1","Real Betis","Sevilla","2.03775","0.248156","0.9049","0.0807","0.0144","La liga","16","6","3","2","5","2","6.7419","11.5556"
"1","14941","1492094","142","231","2021-01-02 17:30:00","4","2020","0","1","Getafe","Real Valladolid","0.768671","1.16924","0.2083","0.3216","0.4701","La liga","11","8","4","2","4","2","10.5625","6.7037"
"1","14943","1492098","150","152","2021-01-02 20:00:00","4","2020","2","0","Real Madrid","Celta Vigo","1.24672","0.564784","0.5599","0.2993","0.1408","La liga","9","6","2","1","4","3","12.3810","14.2258"
"1","14938","1492088","147","207","2021-01-03 13:00:00","4","2020","1","0","Athletic Club","Elche","1.38777","0.137448","0.7632","0.2107","0.0261","La liga","13","5","2","2","9","1","15.8235","6.0455"
"1","14937","1492086","158","143","2021-01-03 15:15:00","4","2020","1","2","Alaves","Atletico Madrid","0.154899","2.31899","0.0028","0.0363","0.9609","La liga","4","8","1","4","1","6","5.6757","19.0000"
"1","14940","1492092","156","155","2021-01-03 17:30:00","4","2020","2","0","Eibar","Granada","1.84192","0.917602","0.6394","0.2439","0.1167","La liga","15","6","7","3","3","3","7.0000","5.9375"
"1","14944","1492100","140","157","2021-01-03 17:30:00","4","2020","1","1","Real Sociedad","Osasuna","0.78536","0.609915","0.3758","0.4058","0.2184","La liga","8","6","2","2","2","0","13.1579","6.5263"
"1","14942","1492096","232","148","2021-01-03 20:00:00","4","2020","0","1","SD Huesca","Barcelona","0.259005","3.21201","0.0052","0.0332","0.9616","La liga","4","20","4","7","2","17","6.0606","21.4375"
"1","14945","1492102","146","261","2021-01-04 20:00:00","4","2020","1","1","Valencia","Cadiz","0.942061","0.522228","0.4648","0.3557","0.1795","La liga","11","9","4","2","8","1","17.3125","6.6667"
"1","14947","1491963","147","148","2021-01-06 20:00:00","4","2020","2","3","Athletic Club","Barcelona","0.638117","1.39939","0.1559","0.2724","0.5717","La liga","8","13","3","9","7","16","11.1538","18.5263"
"1","14949","1492108","152","154","2021-01-08 20:00:00","4","2020","0","4","Celta Vigo","Villarreal","0.363035","2.88163","0.0134","0.0566","0.93","La liga","8","15","3","6","2","8","13.4643","8.9333"
"1","14955","1492117","138","140","2021-01-09 13:00:00","4","2020","3","2","Sevilla","Real Sociedad","2.9243","1.05731","0.8046","0.1291","0.0663","La liga","12","10","7","4","13","5","12.5217","13.0769"
"1","14951","1492112","155","148","2021-01-09 17:30:00","4","2020","0","4","Granada","Barcelona","0.490441","1.64578","0.0886","0.2276","0.6838","La liga","8","13","4","4","2","9","16.4000","36.2143"
"1","14954","1492116","157","150","2021-01-09 20:00:00","4","2020","0","0","Osasuna","Real Madrid","0.589148","0.42235","0.3411","0.449","0.2099","La liga","8","9","2","1","5","13","10.7500","14.7857"
"1","14953","1492115","151","156","2021-01-10 13:00:00","4","2020","2","1","Levante","Eibar","0.857988","1.34206","0.2067","0.3062","0.4871","La liga","4","17","2","4","5","5","7.4063","12.5455"
"1","14950","1492110","261","158","2021-01-10 15:15:00","4","2020","3","1","Cadiz","Alaves","2.59473","0.829834","0.8523","0.1235","0.0242","La liga","10","5","7","2","2","1","7.8235","13.2500"
"1","14956","1492118","231","146","2021-01-10 20:00:00","4","2020","0","1","Real Valladolid","Valencia","0.562807","1.09369","0.1764","0.3216","0.502","La liga","11","17","4","6","4","5","9.7500","8.6970"
"1","14957","1492119","207","142","2021-01-11 18:00:00","4","2020","1","3","Elche","Getafe","1.21278","3.17089","0.0472","0.1124","0.8404","La liga","7","14","4","7","3","7","9.6129","16.7857"
"1","14952","1492114","232","153","2021-01-11 20:00:00","4","2020","0","2","SD Huesca","Real Betis","1.15245","2.98435","0.0641","0.1332","0.8027","La liga","10","15","3","5","3","9","8.9655","7.8519"
"1","14958","1491987","155","157","2021-01-12 18:00:00","4","2020","2","0","Granada","Osasuna","0.831007","0.624174","0.3873","0.3761","0.2366","La liga","9","15","2","3","1","5","4.3929","12.7500"
"1","14959","1491954","143","138","2021-01-12 20:30:00","4","2020","2","0","Atletico Madrid","Sevilla","0.577443","1.19957","0.146","0.3119","0.5421","La liga","5","13","4","2","6","7","9.3333","17.3500"
"1","14964","1492125","261","151","2021-01-19 18:00:00","4","2020","2","2","Cadiz","Levante","0.725743","2.00702","0.0661","0.1926","0.7413","La liga","8","8","2","5","1","10","5.8636","18.1000"
"1","14966","1492128","231","207","2021-01-19 18:00:00","4","2020","2","2","Real Valladolid","Elche","1.02082","0.575886","0.4713","0.3408","0.1879","La liga","13","9","2","3","8","1","10.6818","6.7143"
"1","14960","1492120","158","138","2021-01-19 20:30:00","4","2020","1","2","Alaves","Sevilla","1.40643","1.03209","0.4253","0.3763","0.1984","La liga","12","7","3","3","5","4","8.7778","14.5455"
"1","14963","1492124","142","232","2021-01-20 18:00:00","4","2020","1","0","Getafe","SD Huesca","0.656624","0.712964","0.2915","0.382","0.3265","La liga","12","15","5","3","2","5","7.7308","8.3571"
"1","14961","1492122","153","152","2021-01-20 20:00:00","4","2020","2","1","Real Betis","Celta Vigo","0.646493","0.966752","0.2214","0.3544","0.4242","La liga","12","10","4","3","8","4","5.1613","12.9231"
"1","14967","1492129","154","155","2021-01-20 20:30:00","4","2020","2","2","Villarreal","Granada","2.15885","0.135256","0.9392","0.0555","0.0053","La liga","8","3","3","2","6","1","18.1000","7.3333"
"1","14965","1492127","146","157","2021-01-21 18:00:00","4","2020","1","1","Valencia","Osasuna","0.439791","1.63527","0.0673","0.1947","0.738","La liga","10","14","3","5","7","5","15.1304","10.4706"
"1","14962","1492123","156","143","2021-01-21 20:30:00","4","2020","1","2","Eibar","Atletico Madrid","1.27041","1.23064","0.3248","0.369","0.3062","La liga","12","9","2","4","4","4","9.6364","8.9737"
"1","14976","1492260","151","231","2021-01-22 20:00:00","4","2020","2","2","Levante","Real Valladolid","1.04736","0.631096","0.4562","0.3412","0.2026","La liga","11","7","3","3","7","3","12.3913","6.5484"
"1","14975","1492259","232","154","2021-01-23 13:00:00","4","2020","0","0","SD Huesca","Villarreal","0.177253","0.484831","0.0978","0.5459","0.3563","La liga","5","8","1","2","0","3","9.7742","14.8846"
"1","14971","1492158","138","261","2021-01-23 15:15:00","4","2020","3","0","Sevilla","Cadiz","2.51675","1.16695","0.7082","0.1794","0.1124","La liga","15","9","7","3","9","1","34.8462","3.1111"
"1","14970","1492154","140","153","2021-01-23 17:30:00","4","2020","2","2","Real Sociedad","Real Betis","2.24597","0.638534","0.7965","0.1526","0.0509","La liga","12","7","6","4","15","2","9.3077","7.1613"
"1","14968","1492130","158","150","2021-01-23 20:00:00","4","2020","1","4","Alaves","Real Madrid","0.762571","1.42254","0.1605","0.2786","0.5609","La liga","15","10","4","7","7","7","14.0588","13.5000"
"1","14977","1492261","157","155","2021-01-24 13:00:00","4","2020","3","1","Osasuna","Granada","1.88102","0.592689","0.7385","0.1901","0.0714","La liga","7","12","4","1","5","7","9.7857","8.5333"
"1","14972","1492162","207","148","2021-01-24 15:15:00","4","2020","0","2","Elche","Barcelona","0.477298","3.12144","0.0043","0.0348","0.9609","La liga","4","15","2","8","2","7","8.3871","22.8750"
"1","14974","1492258","152","156","2021-01-24 17:30:00","4","2020","1","1","Celta Vigo","Eibar","1.53045","0.591142","0.6461","0.2445","0.1094","La liga","8","9","4","2","2","2","9.4667","10.0000"
"1","14973","1492257","143","146","2021-01-24 20:00:00","4","2020","3","1","Atletico Madrid","Valencia","2.05311","0.250249","0.8531","0.122","0.0249","La liga","14","8","5","4","9","2","10.9167","9.2593"
"1","14969","1492131","147","142","2021-01-25 20:00:00","4","2020","5","1","Athletic Club","Getafe","1.87633","1.29166","0.5129","0.2803","0.2068","La liga","11","6","8","2","3","3","6.3438","7.6190"
"1","14986","1492195","231","232","2021-01-29 20:00:00","4","2020","1","3","Real Valladolid","SD Huesca","1.74924","1.18337","0.5073","0.2667","0.226","La liga","14","11","4","5","4","2","23.4167","6.5758"
"1","14980","1492174","156","138","2021-01-30 13:00:00","4","2020","0","2","Eibar","Sevilla","1.02238","1.66557","0.1693","0.2603","0.5704","La liga","17","7","6","4","5","3","11.7222","16.2778"
"1","14984","1492189","150","151","2021-01-30 15:15:00","4","2020","1","2","Real Madrid","Levante","1.23555","1.82881","0.2125","0.2762","0.5113","La liga","8","14","2","8","7","9","9.4286","13.3158"
"1","14985","1492192","146","207","2021-01-30 17:30:00","4","2020","1","0","Valencia","Elche","3.00838","0.328905","0.9587","0.0334","0.0079","La liga","14","10","4","1","2","1","7.8261","6.4615"
"1","14987","1492198","154","140","2021-01-30 20:00:00","4","2020","1","1","Villarreal","Real Sociedad","0.232475","1.16681","0.0574","0.2548","0.6878","La liga","4","12","2","3","5","11","5.9429","27.1429"
"1","14981","1492178","142","158","2021-01-31 13:00:00","4","2020","0","0","Getafe","Alaves","0.530765","0.20139","0.3841","0.5104","0.1055","La liga","6","5","1","1","2","1","8.8750","2.9643"
"1","14982","1492182","261","143","2021-01-31 15:15:00","4","2020","2","4","Cadiz","Atletico Madrid","0.861261","1.79542","0.131","0.2295","0.6395","La liga","11","9","6","4","1","8","11.3182","19.1111"
"1","14983","1492186","155","152","2021-01-31 17:30:00","4","2020","0","0","Granada","Celta Vigo","0.3242","0.339262","0.204","0.5738","0.2222","La liga","10","7","5","1","0","5","3.2571","14.4706"
"1","14978","1492166","148","147","2021-01-31 20:00:00","4","2020","2","1","Barcelona","Athletic Club","2.53148","0.275356","0.9168","0.0697","0.0135","La liga","12","7","6","2","5","5","8.6429","11.3333"
"1","14979","1492170","153","157","2021-02-01 20:00:00","4","2020","1","0","Real Betis","Osasuna","1.9333","1.38521","0.522","0.2448","0.2332","La liga","8","15","4","5","8","2","15.8000","6.4400"
"1","14988","1492201","158","231","2021-02-05 20:00:00","4","2020","1","0","Alaves","Real Valladolid","1.60639","0.0534012","0.8269","0.164","0.0091","La liga","20","3","5","1","7","1","12.3846","5.2069"
"1","14993","1492216","151","155","2021-02-06 13:00:00","4","2020","2","2","Levante","Granada","1.52404","1.26925","0.4178","0.2857","0.2965","La liga","11","11","7","5","5","3","12.0000","5.9130"
"1","14992","1492213","232","150","2021-02-06 15:15:00","4","2020","1","2","SD Huesca","Real Madrid","0.920971","3.53921","0.017","0.0531","0.9299","La liga","13","18","2","7","1","9","6.2759","14.7619"
"1","14997","1492226","207","154","2021-02-06 17:30:00","4","2020","2","2","Elche","Villarreal","1.13518","1.51126","0.2281","0.312","0.4599","La liga","8","9","2","4","2","7","12.3182","9.7632"
"1","14996","1492224","138","142","2021-02-06 20:00:00","4","2020","3","0","Sevilla","Getafe","2.03342","0.209522","0.8852","0.0998","0.015","La liga","17","5","5","1","8","0","19.7000","3.4000"
"1","14995","1492222","140","261","2021-02-07 13:00:00","4","2020","4","1","Real Sociedad","Cadiz","4.7946","0.354151","0.998","0.002","0","La liga","17","2","6","1","12","1","38.9091","9.5000"
"1","14989","1492204","147","146","2021-02-07 15:15:00","4","2020","1","1","Athletic Club","Valencia","1.34704","0.841344","0.5029","0.2816","0.2155","La liga","11","15","2","2","8","8","10.6667","9.5185"
"1","14994","1492219","157","156","2021-02-07 17:30:00","4","2020","2","1","Osasuna","Eibar","2.62128","1.07628","0.7685","0.1623","0.0692","La liga","12","12","4","3","5","5","7.5357","9.8125"
"1","14991","1492210","153","148","2021-02-07 20:00:00","4","2020","2","3","Real Betis","Barcelona","1.87521","1.33284","0.5206","0.2527","0.2267","La liga","8","12","5","4","2","7","7.7813","18.5833"
"1","14990","1492207","143","152","2021-02-08 20:00:00","4","2020","2","2","Atletico Madrid","Celta Vigo","1.22973","1.71926","0.1701","0.3263","0.5036","La liga","9","7","2","2","4","5","8.0323","11.6154"
"1","14142","1491959","150","142","2021-02-09 20:00:00","4","2020","2","0","Real Madrid","Getafe","1.86359","0.0930356","0.872","0.1182","0.0098","La liga","14","1","4","0","6","1","12.1875","8.2667"
"1","14999","1492228","152","207","2021-02-12 17:30:00","4","2020","3","1","Celta Vigo","Elche","2.31967","0.836576","0.7675","0.1666","0.0659","La liga","9","7","6","2","13","0","10.5714","10.3043"
"1","15003","1492232","155","143","2021-02-13 13:00:00","4","2020","1","2","Granada","Atletico Madrid","0.827088","0.929672","0.2988","0.3565","0.3447","La liga","6","10","1","4","5","8","4.3333","12.1429"
"1","15006","1492235","138","232","2021-02-13 15:15:00","4","2020","1","0","Sevilla","SD Huesca","1.329","1.39522","0.3029","0.3177","0.3794","La liga","14","9","4","5","11","1","13.2609","7.1053"
"1","15000","1492229","156","231","2021-02-13 17:30:00","4","2020","1","1","Eibar","Real Valladolid","1.92231","0.968574","0.6276","0.2505","0.1219","La liga","14","5","2","1","7","1","6.5294","4.6667"
"1","14998","1492227","148","158","2021-02-13 20:00:00","4","2020","5","1","Barcelona","Alaves","2.86032","0.710997","0.8764","0.0927","0.0309","La liga","17","6","9","2","6","4","23.9000","11.0000"
"1","15001","1492230","142","140","2021-02-14 13:00:00","4","2020","0","1","Getafe","Real Sociedad","0.263007","1.03317","0.0255","0.2286","0.7459","La liga","4","3","0","2","4","4","6.4286","8.5417"
"1","15005","1492234","150","146","2021-02-14 15:15:00","4","2020","2","0","Real Madrid","Valencia","0.862855","0.0596554","0.5606","0.414","0.0254","La liga","16","4","7","1","10","1","15.7143","9.1538"
"1","15004","1492233","151","157","2021-02-14 17:30:00","4","2020","0","1","Levante","Osasuna","1.73006","0.685142","0.6941","0.2105","0.0954","La liga","13","7","4","2","6","5","10.4286","5.7391"
"1","15007","1492236","154","153","2021-02-14 20:00:00","4","2020","1","2","Villarreal","Real Betis","1.17957","1.35008","0.2991","0.3257","0.3752","La liga","9","15","5","4","5","5","11.4800","6.4545"
"1","15002","1492231","261","147","2021-02-15 20:00:00","4","2020","0","4","Cadiz","Athletic Club","0.567254","2.36113","0.0479","0.1295","0.8226","La liga","11","13","2","8","2","6","9.4211","9.0625"
"1","14149","1491969","151","143","2021-02-17 18:00:00","4","2020","1","1","Levante","Atletico Madrid","0.642423","1.16962","0.1754","0.3179","0.5067","La liga","7","14","4","6","2","10","7.7407","15.0000"
"1","15011","1492240","153","142","2021-02-19 20:00:00","4","2020","1","0","Real Betis","Getafe","2.67474","0.277079","0.9591","0.0362","0.0047","La liga","12","6","5","1","7","4","8.9091","4.3913"
"1","15017","1492246","207","156","2021-02-20 13:00:00","4","2020","1","0","Elche","Eibar","0.397175","1.66898","0.061","0.1979","0.7411","La liga","6","13","2","3","3","4","10.7222","11.9375"
"1","15009","1492238","143","151","2021-02-20 15:15:00","4","2020","0","2","Atletico Madrid","Levante","2.06148","0.767582","0.6962","0.1998","0.104","La liga","28","6","11","2","13","2","16.7333","8.1379"
"1","15015","1492244","146","152","2021-02-20 17:30:00","4","2020","2","0","Valencia","Celta Vigo","1.16675","0.689216","0.4852","0.3358","0.179","La liga","10","5","3","2","4","2","7.2813","12.9333"
"1","15016","1492245","231","150","2021-02-20 20:00:00","4","2020","0","1","Real Valladolid","Real Madrid","0.909714","1.30987","0.2143","0.3184","0.4673","La liga","9","10","5","2","3","9","5.5909","15.7143"
"1","15010","1492239","148","261","2021-02-21 13:00:00","4","2020","1","1","Barcelona","Cadiz","2.39005","1.32905","0.6477","0.2328","0.1195","La liga","20","3","4","1","21","1","22.1538","2.7600"
"1","15014","1492243","140","158","2021-02-21 15:15:00","4","2020","4","0","Real Sociedad","Alaves","2.50353","0.307378","0.9149","0.0707","0.0144","La liga","8","7","4","2","5","2","12.0385","5.6538"
"1","15012","1492241","232","155","2021-02-21 17:30:00","4","2020","3","2","SD Huesca","Granada","2.47156","0.854609","0.8169","0.1394","0.0437","La liga","15","8","6","5","1","1","11.6087","10.6154"
"1","15008","1492237","147","154","2021-02-21 20:00:00","4","2020","1","1","Athletic Club","Villarreal","2.32222","0.0679965","0.9342","0.062","0.0038","La liga","18","3","8","2","7","4","14.5294","10.0857"
"1","15013","1492242","157","138","2021-02-22 20:00:00","4","2020","0","2","Osasuna","Sevilla","0.457508","1.05344","0.1473","0.3351","0.5176","La liga","6","10","0","5","3","4","7.9583","12.5556"
"1","14141","1491955","148","207","2021-02-24 20:00:00","4","2020","3","0","Barcelona","Elche","2.66084","0.351113","0.9219","0.0642","0.0139","La liga","9","6","5","1","14","3","31.1333","11.5200"
"1","15024","1492143","151","147","2021-02-26 20:00:00","4","2020","1","1","Levante","Athletic Club","1.05928","1.99686","0.1114","0.2469","0.6417","La liga","10","11","4","5","0","8","12.8500","16.3529"
"1","15020","1492264","156","232","2021-02-27 13:00:00","4","2020","1","1","Eibar","SD Huesca","1.79661","0.480747","0.739","0.2006","0.0604","La liga","17","4","3","1","5","2","22.3636","6.5455"
"1","15026","1492149","138","148","2021-02-27 15:15:00","4","2020","0","2","Sevilla","Barcelona","0.117061","1.58696","0.0096","0.1134","0.877","La liga","4","9","2","5","3","12","10.6071","10.0571"
"1","15018","1492262","158","157","2021-02-27 17:30:00","4","2020","0","1","Alaves","Osasuna","0.483459","0.994243","0.1053","0.372","0.5227","La liga","4","6","1","3","6","1","7.3600","7.0952"
"1","15021","1492265","142","146","2021-02-27 20:00:00","4","2020","3","0","Getafe","Valencia","0.895893","0.173822","0.5413","0.3893","0.0694","La liga","15","5","4","0","4","3","7.3636","6.5357"
