"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","12660","1388283","135","119","2020-05-29 18:30:00","3","2019","0","1","Freiburg","Bayer Leverkusen","0.68733","0.394085","0.3888","0.431","0.1802","Bundesliga","9","7","1","1","2","7","7.7727","31.9286"
"1","12657","1388274","131","132","2020-05-30 13:30:00","3","2019","1","2","Wolfsburg","Eintracht Frankfurt","2.10016","1.94951","0.3994","0.2641","0.3365","Bundesliga","19","7","4","3","7","5","4.8158","5.7037"
"1","12658","1388277","122","121","2020-05-30 13:30:00","3","2019","2","0","Hertha Berlin","Augsburg","3.05122","1.13484","0.8065","0.1295","0.064","Bundesliga","11","8","5","3","2","3","32.0000","8.4815"
"1","12659","1388280","125","120","2020-05-30 13:30:00","3","2019","0","1","Mainz 05","Hoffenheim","1.07747","1.7133","0.1966","0.2519","0.5515","Bundesliga","18","12","2","6","8","1","9.7500","10.3214"
"1","12661","1388286","124","123","2020-05-30 13:30:00","3","2019","0","1","Schalke 04","Werder Bremen","0.788687","0.349616","0.4544","0.403","0.1426","Bundesliga","12","6","1","2","6","6","4.9655","10.0000"
"1","12655","1388268","117","233","2020-05-30 16:30:00","3","2019","5","0","Bayern Munich","Fortuna Duesseldorf","3.02763","0.723584","0.8771","0.0934","0.0295","Bundesliga","21","7","8","2","15","0","30.8462","8.0435"
"1","12656","1388271","130","240","2020-05-31 13:30:00","3","2019","4","1","Borussia M.Gladbach","Union Berlin","2.16238","0.719923","0.757","0.1664","0.0766","Bundesliga","15","12","9","5","5","2","19.0476","14.4375"
"1","12663","1388292","205","129","2020-05-31 16:00:00","3","2019","1","6","Paderborn","Borussia Dortmund","1.13973","4.4959","0.0089","0.0337","0.9574","Bundesliga","9","16","1","11","1","13","12.9375","27.1333"
"1","12662","1388289","134","136","2020-06-01 18:30:00","3","2019","2","4","FC Cologne","RasenBallsport Leipzig","0.803762","3.20866","0.0409","0.0877","0.8714","Bundesliga","7","19","5","9","4","9","22.9167","9.4828"
"1","12612","1388326","123","132","2020-06-03 18:30:00","3","2019","0","3","Werder Bremen","Eintracht Frankfurt","0.388746","1.75359","0.0543","0.1792","0.7665","Bundesliga","11","11","3","4","4","2","8.0690","10.6667"
"1","12670","1388313","135","130","2020-06-05 18:30:00","3","2019","1","0","Freiburg","Borussia M.Gladbach","1.56293","2.15228","0.2327","0.2369","0.5304","Bundesliga","15","18","6","3","5","7","8.4167","15.6087"
"1","12665","1388298","136","205","2020-06-06 13:30:00","3","2019","1","1","RasenBallsport Leipzig","Paderborn","1.91324","1.274","0.5448","0.241","0.2142","Bundesliga","12","16","4","5","9","2","12.0476","8.8462"
"1","12666","1388301","119","117","2020-06-06 13:30:00","3","2019","2","4","Bayer Leverkusen","Bayern Munich","0.768558","2.6513","0.0604","0.1253","0.8143","Bundesliga","10","16","6","10","3","11","11.3548","12.5484"
"1","12667","1388304","132","125","2020-06-06 13:30:00","3","2019","0","2","Eintracht Frankfurt","Mainz 05","0.366021","2.91267","0.0125","0.0587","0.9288","Bundesliga","12","17","1","4","3","6","13.5417","4.2308"
"1","12669","1388310","233","120","2020-06-06 13:30:00","3","2019","2","2","Fortuna Duesseldorf","Hoffenheim","2.46304","1.44523","0.6304","0.2289","0.1407","Bundesliga","25","8","4","3","7","1","22.5833","8.8261"
"1","12664","1388295","129","122","2020-06-06 16:30:00","3","2019","1","0","Borussia Dortmund","Hertha Berlin","1.84639","0.108241","0.8884","0.1018","0.0098","Bundesliga","13","4","3","1","8","6","17.4231","13.0476"
"1","12668","1388307","123","131","2020-06-07 11:30:00","3","2019","0","1","Werder Bremen","Wolfsburg","0.416576","1.84359","0.0563","0.1725","0.7712","Bundesliga","13","17","2","3","5","6","12.8182","7.8276"
"1","12672","1388319","240","124","2020-06-07 13:30:00","3","2019","1","1","Union Berlin","Schalke 04","2.39933","0.166933","0.9179","0.0744","0.0077","Bundesliga","13","4","5","1","2","1","5.5556","9.0435"
"1","12671","1388316","121","134","2020-06-07 16:00:00","3","2019","1","1","Augsburg","FC Cologne","2.20052","0.791182","0.758","0.1722","0.0698","Bundesliga","16","9","5","2","2","2","6.8276","7.6364"
"1","12675","1388328","120","136","2020-06-12 18:30:00","3","2019","0","2","Hoffenheim","RasenBallsport Leipzig","1.75723","1.36763","0.4671","0.2504","0.2825","Bundesliga","24","15","6","7","8","13","9.4167","8.6800"
"1","12674","1388325","131","135","2020-06-13 13:30:00","3","2019","2","2","Wolfsburg","Freiburg","2.48484","2.09345","0.4536","0.2412","0.3052","Bundesliga","20","11","6","6","11","4","8.8421","11.0500"
"1","12676","1388331","233","129","2020-06-13 13:30:00","3","2019","0","1","Fortuna Duesseldorf","Borussia Dortmund","0.382339","0.683609","0.1691","0.4336","0.3973","Bundesliga","6","6","3","3","2","5","12.4783","24.2381"
"1","12677","1388334","122","132","2020-06-13 13:30:00","3","2019","1","4","Hertha Berlin","Eintracht Frankfurt","0.602622","2.94287","0.0183","0.0683","0.9134","Bundesliga","5","18","4","7","2","9","9.5200","16.2105"
"1","12680","1388343","134","240","2020-06-13 13:30:00","3","2019","1","2","FC Cologne","Union Berlin","1.342","0.527425","0.6124","0.2711","0.1165","Bundesliga","10","6","6","4","7","1","11.2000","6.2800"
"1","12681","1388346","205","123","2020-06-13 13:30:00","3","2019","1","5","Paderborn","Werder Bremen","1.96916","3.1298","0.1245","0.1993","0.6762","Bundesliga","18","11","7","8","4","7","5.5556","10.7500"
"1","12673","1388322","117","130","2020-06-13 16:30:00","3","2019","2","1","Bayern Munich","Borussia M.Gladbach","1.77878","0.983991","0.5779","0.2614","0.1607","Bundesliga","10","9","5","2","8","4","20.6875","13.5000"
"1","12678","1388337","125","121","2020-06-14 13:30:00","3","2019","0","1","Mainz 05","Augsburg","1.43243","0.888099","0.5024","0.2899","0.2077","Bundesliga","17","9","4","3","10","4","12.3043","5.6316"
"1","12679","1388340","124","119","2020-06-14 16:00:00","3","2019","1","1","Schalke 04","Bayer Leverkusen","1.47429","0.889455","0.5512","0.2755","0.1733","Bundesliga","7","15","4","5","2","6","4.6429","18.1852"
"1","12685","1388358","130","131","2020-06-16 16:30:00","3","2019","3","0","Borussia M.Gladbach","Wolfsburg","1.73701","0.741379","0.6455","0.2491","0.1054","Bundesliga","11","12","3","2","9","4","10.5882","12.3636"
"1","12687","1388364","123","117","2020-06-16 18:30:00","3","2019","0","1","Werder Bremen","Bayern Munich","0.274502","1.33112","0.0648","0.2575","0.6777","Bundesliga","6","12","1","3","4","15","7.9091","25.0000"
"1","12688","1388367","135","122","2020-06-16 18:30:00","3","2019","2","1","Freiburg","Hertha Berlin","1.80838","1.43031","0.4568","0.2601","0.2831","Bundesliga","19","11","6","5","12","5","16.5000","21.4167"
"1","12690","1388373","240","205","2020-06-16 18:30:00","3","2019","1","0","Union Berlin","Paderborn","1.51574","0.396234","0.6782","0.2415","0.0803","Bundesliga","15","12","6","2","7","6","5.9412","10.2813"
"1","12686","1388361","132","124","2020-06-17 16:30:00","3","2019","2","1","Eintracht Frankfurt","Schalke 04","2.51124","1.22522","0.7137","0.1976","0.0887","Bundesliga","14","7","4","5","5","5","17.7368","4.8485"
"1","12682","1388349","129","125","2020-06-17 18:30:00","3","2019","0","2","Borussia Dortmund","Mainz 05","1.30328","1.86738","0.2092","0.2586","0.5322","Bundesliga","16","9","4","5","6","1","33.2857","6.4483"
"1","12683","1388352","136","233","2020-06-17 18:30:00","3","2019","2","2","RasenBallsport Leipzig","Fortuna Duesseldorf","1.25224","0.594246","0.5507","0.294","0.1553","Bundesliga","14","12","5","2","5","4","29.8000","11.4545"
"1","12684","1388355","119","134","2020-06-17 18:30:00","3","2019","3","1","Bayer Leverkusen","FC Cologne","2.18555","0.531542","0.8013","0.1489","0.0498","Bundesliga","13","8","6","1","7","1","16.8846","9.0588"
"1","12689","1388370","121","120","2020-06-17 18:30:00","3","2019","1","3","Augsburg","Hoffenheim","0.486229","3.15146","0.0161","0.0522","0.9317","Bundesliga","12","16","5","5","1","11","6.8529","23.9231"
"1","12691","1388376","117","135","2020-06-20 13:30:00","3","2019","3","1","Bayern Munich","Freiburg","2.14695","1.42671","0.5531","0.2528","0.1941","Bundesliga","23","11","9","3","16","5","18.7368","10.8696"
"1","12692","1388379","136","129","2020-06-20 13:30:00","3","2019","0","2","RasenBallsport Leipzig","Borussia Dortmund","1.03505","3.12342","0.0439","0.1038","0.8523","Bundesliga","16","11","4","7","11","10","14.0500","12.3714"
"1","12693","1388382","120","240","2020-06-20 13:30:00","3","2019","4","0","Hoffenheim","Union Berlin","2.44299","0.917327","0.7648","0.1681","0.0671","Bundesliga","16","6","8","2","9","3","15.2273","13.4000"
"1","12694","1388385","233","121","2020-06-20 13:30:00","3","2019","1","1","Fortuna Duesseldorf","Augsburg","0.353005","0.987427","0.1282","0.3464","0.5254","Bundesliga","8","11","2","3","2","5","17.4118","9.0800"
"1","12695","1388388","122","119","2020-06-20 13:30:00","3","2019","2","0","Hertha Berlin","Bayer Leverkusen","2.3555","0.679286","0.8235","0.1299","0.0466","Bundesliga","14","12","5","2","5","7","5.4211","16.2273"
"1","12696","1388391","125","123","2020-06-20 13:30:00","3","2019","3","1","Mainz 05","Werder Bremen","2.06765","1.36006","0.5628","0.2383","0.1989","Bundesliga","20","18","12","6","9","15","5.1935","12.1304"
"1","12697","1388394","124","131","2020-06-20 13:30:00","3","2019","1","4","Schalke 04","Wolfsburg","0.670604","2.63286","0.0377","0.1046","0.8577","Bundesliga","10","10","3","5","0","3","6.5143","7.9259"
"1","12698","1388397","134","132","2020-06-20 13:30:00","3","2019","1","1","FC Cologne","Eintracht Frankfurt","0.960512","1.1762","0.2374","0.398","0.3646","Bundesliga","4","9","2","3","5","11","5.7778","15.5000"
"1","12699","1388400","205","130","2020-06-20 13:30:00","3","2019","1","3","Paderborn","Borussia M.Gladbach","0.67473","2.74581","0.0384","0.1018","0.8598","Bundesliga","11","22","1","11","3","10","8.7059","19.1429"
"1","12700","1388403","129","120","2020-06-27 13:30:00","3","2019","0","4","Borussia Dortmund","Hoffenheim","0.127933","3.85732","0.0003","0.0092","0.9905","Bundesliga","7","16","4","7","7","9","24.2000","16.7647"
"1","12701","1388406","119","125","2020-06-27 13:30:00","3","2019","1","0","Bayer Leverkusen","Mainz 05","1.88283","0.350997","0.7982","0.1613","0.0405","Bundesliga","13","6","2","1","14","2","23.0500","5.4722"
"1","12702","1388409","130","122","2020-06-27 13:30:00","3","2019","2","1","Borussia M.Gladbach","Hertha Berlin","3.07113","0.827053","0.863","0.1057","0.0313","Bundesliga","23","5","8","2","9","4","18.5714","13.1429"
"1","12703","1388412","131","117","2020-06-27 13:30:00","3","2019","0","4","Wolfsburg","Bayern Munich","0.745741","3.22208","0.0268","0.0766","0.8966","Bundesliga","12","16","4","9","2","7","10.3158","15.2381"
"1","12704","1388415","132","205","2020-06-27 13:30:00","3","2019","3","2","Eintracht Frankfurt","Paderborn","1.96616","1.48749","0.4974","0.2549","0.2477","Bundesliga","12","17","4","5","8","7","18.9500","6.9333"
"1","12705","1388417","123","134","2020-06-27 13:30:00","3","2019","6","1","Werder Bremen","FC Cologne","3.25477","0.853136","0.8945","0.0776","0.0279","Bundesliga","18","6","9","2","5","0","12.8750","9.2963"
"1","12706","1388418","135","124","2020-06-27 13:30:00","3","2019","4","0","Freiburg","Schalke 04","1.88174","0.651918","0.704","0.1974","0.0986","Bundesliga","15","22","8","6","10","7","16.7895","11.5294"
"1","12707","1388419","121","136","2020-06-27 13:30:00","3","2019","1","2","Augsburg","RasenBallsport Leipzig","0.161187","1.88507","0.0147","0.1208","0.8645","Bundesliga","5","14","1","5","3","6","7.9545","11.6333"
"1","12708","1388420","240","233","2020-06-27 13:30:00","3","2019","3","0","Union Berlin","Fortuna Duesseldorf","1.19115","0.992638","0.4227","0.2971","0.2802","Bundesliga","11","26","5","2","4","8","10.7619","12.0455"
